seed,q_x,q_y,label,w0,w1,w2,w3,w4,w5,w6,w7,pred
17,-0.858063,-0.220972,0,0.098202,0.263390,0.030378,0.033331,0.185852,0.267874,0.054293,0.066680,0
17,-0.887922,-0.168852,0,0.099959,0.252388,0.030923,0.031323,0.194281,0.269758,0.056076,0.065292,0
17,-0.746889,-0.001638,0,0.119334,0.191730,0.044122,0.037539,0.206909,0.247448,0.074969,0.077949,0
17,-1.506593,-0.190439,0,0.063642,0.327884,0.012245,0.010309,0.208228,0.317637,0.029731,0.030323,0
17,-1.017584,0.136666,0,0.111398,0.187877,0.035664,0.022976,0.243584,0.270193,0.068940,0.059369,0
17,-0.598123,-0.766457,1,0.073814,0.394500,0.021941,0.054544,0.110514,0.237008,0.034521,0.073157,0
17,-0.040229,-0.491816,1,0.116129,0.206960,0.059139,0.123567,0.109485,0.176422,0.071677,0.136622,1
17,-0.642161,-0.538633,1,0.087771,0.327823,0.027848,0.050305,0.137251,0.247337,0.044824,0.076842,0
17,-0.602748,-1.145985,1,0.049473,0.522945,0.012440,0.051240,0.073576,0.212906,0.019550,0.057869,1
17,-0.517454,-0.949987,1,0.064921,0.440809,0.018944,0.061864,0.090346,0.221659,0.028645,0.072814,1
17,-1.282853,-0.895034,1,0.037932,0.538024,0.006372,0.014842,0.100774,0.260449,0.013834,0.027773,0
17,-1.047232,-1.082900,1,0.037239,0.571115,0.006887,0.022362,0.080690,0.234814,0.013357,0.033537,0
17,-0.760580,-0.663170,1,0.073112,0.388000,0.020109,0.041173,0.125889,0.253967,0.034190,0.063559,0
17,-0.454276,-0.918165,1,0.069709,0.417432,0.021626,0.069182,0.092061,0.218549,0.031750,0.079692,1
17,-0.538066,-0.988495,1,0.061553,0.457837,0.017393,0.059371,0.087067,0.220761,0.026549,0.069469,1
17,-0.443039,-0.906152,1,0.071007,0.411119,0.022331,0.070575,0.092922,0.218209,0.032615,0.081223,1
17,-0.289482,-0.007708,1,0.141009,0.139073,0.073363,0.073703,0.166252,0.188715,0.100443,0.117442,0
17,-1.169253,-0.634567,1,0.055483,0.436915,0.011360,0.019439,0.134924,0.280025,0.023429,0.038424,0
17,-0.706709,-0.809136,1,0.065942,0.428112,0.017734,0.044949,0.108061,0.242935,0.029357,0.062910,0
17,-0.483170,-0.973884,1,0.064756,0.442001,0.019190,0.065472,0.087492,0.217805,0.028546,0.074737,1
17,-0.518716,-1.222641,1,0.048128,0.532184,0.012472,0.058583,0.066539,0.202399,0.018826,0.060868,1
17,-0.322433,-0.365621,1,0.115704,0.223972,0.050317,0.080581,0.138862,0.209830,0.069750,0.110984,0
17,-0.579084,-0.960362,1,0.061673,0.456233,0.017104,0.055440,0.090376,0.225275,0.026624,0.067276,1
17,-0.913502,-0.466163,1,0.078502,0.346373,0.020953,0.031284,0.154612,0.272206,0.038357,0.057713,0
17,-0.109579,-1.127983,1,0.068146,0.407396,0.025029,0.119348,0.066914,0.179530,0.031171,0.102466,1
17,-0.645998,-0.819705,1,0.067997,0.421034,0.019054,0.050020,0.105839,0.238121,0.030649,0.067287,0
17,-0.903768,-0.727721,1,0.062085,0.432161,0.014910,0.031670,0.120396,0.260155,0.027109,0.051513,0
17,-0.620243,0.130313,1,0.134601,0.148862,0.057951,0.043194,0.210528,0.223366,0.092861,0.088636,0
17,-0.145128,-0.317759,1,0.125495,0.183834,0.063666,0.101695,0.129881,0.184869,0.081204,0.129356,0
17,-0.471080,-0.510167,1,0.098372,0.289791,0.035938,0.066306,0.133279,0.229902,0.053372,0.093041,0
17,0.198558,-0.997278,0,0.084860,0.287142,0.041582,0.185255,0.064503,0.150249,0.044828,0.141580,1
17,-0.364724,-1.054217,0,0.064126,0.443917,0.020067,0.079396,0.078233,0.204441,0.028208,0.081613,1
17,-0.117118,-1.063991,0,0.072279,0.388675,0.027136,0.118493,0.071552,0.182706,0.033934,0.105224,1
17,-0.172749,-1.207734,0,0.060874,0.449468,0.020599,0.106894,0.062901,0.181126,0.026411,0.091727,1
17,-0.067328,-1.255624,0,0.061046,0.437614,0.021905,0.125671,0.057639,0.170107,0.026711,0.099308,1
17,-0.137845,-1.127013,0,0.067310,0.414273,0.024212,0.114180,0.067688,0.182106,0.030558,0.099673,1
17,-0.193104,-0.460558,0,0.113772,0.226553,0.052344,0.099502,0.122119,0.195684,0.068207,0.121820,1
17,0.417827,-0.989521,0,0.087333,0.229465,0.050640,0.240864,0.055194,0.124340,0.049228,0.162935,1
17,-0.253459,-0.916516,0,0.077893,0.373604,0.028127,0.096233,0.086857,0.200840,0.037560,0.098884,1
17,-0.268902,-1.081169,0,0.065892,0.431124,0.021905,0.092868,0.074096,0.195439,0.029423,0.089251,1
17,0.473929,-1.145672,0,0.077397,0.252724,0.043762,0.261402,0.046452,0.117522,0.041374,0.159367,1
17,0.381966,-0.629357,0,0.111039,0.159591,0.073214,0.212677,0.073061,0.124483,0.072616,0.173318,1
17,0.550373,-1.054506,0,0.082876,0.211606,0.051627,0.280360,0.046756,0.109049,0.047117,0.170610,1
17,0.364442,-1.379134,0,0.062339,0.347837,0.029348,0.230506,0.040765,0.125659,0.029158,0.134388,1
17,0.525053,-1.628228,0,0.049966,0.364902,0.023839,0.275982,0.028339,0.104193,0.021908,0.130870,1
17,0.274785,-1.076888,0,0.080520,0.288975,0.040373,0.205372,0.057268,0.140689,0.041957,0.144846,1
17,-0.490558,-0.957870,0,0.065515,0.438105,0.019442,0.064761,0.089110,0.219254,0.029025,0.074787,1
17,-0.642899,-1.083537,0,0.051573,0.509508,0.012926,0.048309,0.079477,0.220039,0.020714,0.057454,0
17,0.520086,-0.832131,0,0.097026,0.172217,0.065032,0.259730,0.056504,0.111023,0.060323,0.178145,1
17,-0.354791,-1.164209,0,0.057412,0.478377,0.017262,0.079367,0.069245,0.197091,0.024127,0.077119,1
17,-0.376922,-1.698653,0,0.029368,0.650286,0.006895,0.064201,0.035553,0.154598,0.009693,0.049407,1
17,-0.145362,-0.963427,0,0.078417,0.363466,0.030100,0.113811,0.079722,0.188725,0.038180,0.107578,1
17,-0.382925,-1.025505,0,0.065332,0.438305,0.020418,0.077259,0.081002,0.207412,0.028956,0.081317,1
17,-0.366052,-1.063570,0,0.063458,0.447332,0.019758,0.079120,0.077485,0.204017,0.027789,0.081042,1
17,0.040378,-1.115075,0,0.073342,0.363838,0.030324,0.149685,0.063489,0.165496,0.035188,0.118637,1
17,0.974944,-0.450895,1,0.104775,0.057374,0.116577,0.327570,0.042033,0.057794,0.087535,0.206342,1
17,1.388801,-0.576862,1,0.079628,0.034761,0.114566,0.439424,0.022459,0.032389,0.070682,0.206090,1
17,0.712312,-1.274555,1,0.068644,0.217501,0.043926,0.338388,0.033579,0.091282,0.037067,0.169613,1
17,0.582391,-1.177476,1,0.075228,0.230976,0.045524,0.294550,0.041169,0.105366,0.040880,0.166309,1
17,0.316936,-0.899173,1,0.092970,0.232100,0.051955,0.211537,0.064133,0.136251,0.053011,0.158043,1
17,0.900169,-0.752160,1,0.092849,0.094408,0.085747,0.351003,0.039339,0.069221,0.066522,0.200910,1
17,0.591749,-0.408173,1,0.120948,0.093206,0.102740,0.238862,0.067098,0.093564,0.092474,0.191109,1
17,0.120956,-0.681748,1,0.105909,0.222158,0.056096,0.159678,0.086705,0.159041,0.062903,0.147511,1
17,0.919889,-0.964668,1,0.081160,0.117990,0.069404,0.379855,0.033619,0.069766,0.053246,0.194959,1
17,0.838979,-0.965695,1,0.083336,0.132572,0.067026,0.357213,0.036956,0.077530,0.053423,0.191944,1
17,0.459100,-0.808579,1,0.099014,0.180105,0.064036,0.242667,0.060743,0.118052,0.061146,0.174236,1
17,0.707904,-0.186617,1,0.128239,0.058645,0.130814,0.235546,0.064909,0.074923,0.111678,0.195246,1
17,1.260942,-0.888527,1,0.072511,0.063446,0.082828,0.460752,0.022581,0.042296,0.054132,0.201453,1
17,1.231816,-0.406294,1,0.094297,0.036037,0.129766,0.375453,0.030504,0.039218,0.086346,0.208380,1
17,0.415900,-0.851604,1,0.096384,0.198437,0.059231,0.234202,0.061249,0.123803,0.057701,0.168993,1
17,0.934002,-0.450269,1,0.106605,0.060973,0.115047,0.318461,0.044270,0.061150,0.088072,0.205422,1
17,0.262762,-1.084765,1,0.079835,0.294404,0.039534,0.202387,0.057346,0.141970,0.041316,0.143208,1
17,0.983799,-0.656829,1,0.094537,0.074025,0.096882,0.359444,0.037428,0.060460,0.072312,0.204912,1
17,0.879459,-0.539035,1,0.104526,0.074332,0.104196,0.318639,0.045335,0.067616,0.081782,0.203574,1
17,1.047521,-0.358934,1,0.105507,0.045303,0.129002,0.328758,0.039918,0.050590,0.093678,0.207243,1
17,0.830719,-0.561358,1,0.105226,0.082120,0.100147,0.310249,0.047523,0.072576,0.080417,0.201742,1
17,1.342857,-0.789912,1,0.073182,0.049116,0.092777,0.465437,0.021328,0.036589,0.058385,0.203187,1
17,0.714030,-1.086801,1,0.079172,0.179133,0.055010,0.330042,0.038876,0.091131,0.046460,0.180177,1
17,0.561838,-0.749448,1,0.101643,0.148747,0.072856,0.264363,0.057279,0.104901,0.066309,0.183902,1
17,0.528464,-1.214120,1,0.073191,0.254431,0.041862,0.279183,0.041874,0.111052,0.038548,0.159859,1
19,1.129605,-0.257967,0,0.226001,0.069590,0.109296,0.233028,0.000828,0.034597,0.130573,0.196087,0
19,1.208030,-0.411828,0,0.228851,0.068924,0.082924,0.247181,0.000440,0.035707,0.146386,0.189586,0
19,1.400964,-0.394583,0,0.191915,0.049131,0.075852,0.207845,0.000280,0.023624,0.114173,0.337179,0
19,0.833076,-0.184164,0,0.246977,0.094989,0.127908,0.246536,0.001926,0.050650,0.146980,0.084035,0
19,1.362774,0.107783,0,0.120211,0.027683,0.129330,0.112833,0.000985,0.010789,0.048019,0.550152,0
19,1.159231,0.168025,0,0.158269,0.042347,0.181949,0.144896,0.002248,0.017243,0.064017,0.389032,0
19,1.382055,-0.285148,0,0.180547,0.045560,0.088500,0.189454,0.000391,0.021004,0.098799,0.375745,0
19,1.241520,-0.035877,0,0.174289,0.046093,0.135877,0.169546,0.001095,0.019971,0.081207,0.371923,0
19,1.291314,0.140264,0,0.132085,0.031963,0.148810,0.122507,0.001362,0.012587,0.052506,0.498179,0
19,1.452642,0.210896,0,0.083899,0.017453,0.113827,0.076764,0.000827,0.006298,0.029982,0.670950,0
19,1.209944,-0.083171,0,0.188969,0.051949,0.132799,0.186063,0.001073,0.023239,0.092391,0.323517,0
19,1.163737,-0.087493,0,0.199163,0.056927,0.137028,0.195984,0.001207,0.025927,0.099096,0.284667,0
19,1.228201,-0.097057,0,0.187150,0.050878,0.128526,0.185126,0.000983,0.022757,0.092033,0.332546,0
19,0.844850,0.140099,0,0.216525,0.075493,0.216142,0.197353,0.004826,0.034709,0.098551,0.156402,0
19,1.523384,0.177194,0,0.074036,0.014670,0.095665,0.068576,0.000578,0.005243,0.026618,0.714614,0
19,1.134336,-0.213541,0,0.220645,0.066863,0.116842,0.224716,0.000928,0.032538,0.122765,0.214702,0
19,0.787882,-0.098729,0,0.244232,0.095224,0.148410,0.237576,0.002730,0.049656,0.137429,0.084745,0
19,1.360835,0.001113,0,0.138709,0.032938,0.120319,0.134160,0.000801,0.013470,0.060482,0.499121,0
19,1.026110,-0.137681,0,0.227735,0.073853,0.136453,0.226071,0.001483,0.036077,0.123074,0.175254,0
19,0.991926,-0.094165,0,0.227405,0.074942,0.147367,0.222694,0.001814,0.036336,0.119843,0.169600,0
19,1.178232,0.356150,0,0.121212,0.030333,0.204583,0.105319,0.003100,0.011286,0.041810,0.482358,0
19,1.455544,-0.013641,0,0.117267,0.025875,0.101303,0.114317,0.000548,0.010307,0.050288,0.580095,0
19,1.132027,0.241046,0,0.151436,0.040612,0.200196,0.135672,0.002868,0.016160,0.058187,0.394867,0
19,0.400907,0.068020,0,0.239031,0.122204,0.183036,0.218508,0.009038,0.067671,0.131993,0.028519,1
19,0.925911,-0.103001,0,0.235291,0.082040,0.147140,0.230396,0.002043,0.040859,0.127420,0.134812,0
19,1.014084,0.551112,1,0.120896,0.032808,0.289061,0.098792,0.007814,0.011849,0.037382,0.401398,0
19,0.801465,1.544760,1,0.028962,0.007131,0.483638,0.017738,0.071860,0.001783,0.004246,0.384642,1
19,0.777788,0.152348,1,0.221513,0.081314,0.222573,0.200677,0.005772,0.038058,0.101867,0.128226,0
19,1.040429,0.594286,1,0.108937,0.028594,0.286158,0.088033,0.007759,0.010039,0.032259,0.438221,0
19,0.823882,0.699793,1,0.125528,0.038217,0.384622,0.097638,0.018409,0.013801,0.036419,0.285367,0
19,0.540252,0.706422,1,0.152771,0.058547,0.439379,0.117296,0.037372,0.023259,0.048038,0.123337,1
19,1.137825,0.332059,1,0.134125,0.034921,0.213314,0.117147,0.003397,0.013318,0.047764,0.436014,0
19,1.488693,0.773767,1,0.026426,0.004578,0.112476,0.020661,0.001570,0.001270,0.005901,0.827117,0
19,0.697685,0.754723,1,0.130916,0.043533,0.433029,0.099771,0.028621,0.016028,0.037732,0.210370,1
19,0.342134,1.195318,1,0.079528,0.031363,0.580317,0.052791,0.137596,0.010739,0.017819,0.089847,1
19,1.015535,1.158403,1,0.042783,0.009825,0.347668,0.029463,0.020483,0.002708,0.008056,0.539014,1
19,0.362661,0.583278,1,0.181841,0.083336,0.388994,0.143546,0.040254,0.037192,0.066717,0.058120,1
19,1.184204,0.733654,1,0.065261,0.014661,0.235969,0.050993,0.005745,0.004603,0.016513,0.606254,0
19,0.485901,0.569996,1,0.179770,0.074758,0.387094,0.143132,0.030787,0.032157,0.064233,0.088069,1
19,0.506278,0.644830,1,0.165789,0.066434,0.417347,0.129348,0.035093,0.027446,0.055386,0.103157,1
19,0.778639,0.910640,1,0.096408,0.028754,0.446174,0.070536,0.030666,0.009604,0.023874,0.293983,1
19,0.823936,0.597879,1,0.143538,0.044930,0.358203,0.114900,0.015034,0.016977,0.045254,0.261164,0
19,0.271647,0.965554,1,0.116972,0.052029,0.527229,0.082613,0.107050,0.020219,0.032296,0.061592,1
19,0.961728,0.502352,1,0.138805,0.039843,0.296613,0.114760,0.008360,0.014975,0.045375,0.341269,0
19,0.200467,0.720745,1,0.160629,0.080963,0.433781,0.121211,0.074078,0.035957,0.055335,0.038047,1
19,0.729777,0.619354,1,0.151606,0.050955,0.385133,0.120182,0.020056,0.019703,0.048326,0.204038,0
19,0.926644,0.582542,1,0.130616,0.037749,0.324937,0.105432,0.010892,0.013858,0.040421,0.336096,0
19,0.529688,0.960532,1,0.109003,0.039313,0.521493,0.077876,0.062838,0.014001,0.027947,0.147530,1
19,0.683692,0.171006,1,0.226101,0.089183,0.229959,0.203010,0.007371,0.042769,0.105367,0.096239,0
19,0.428459,0.869524,1,0.129579,0.052045,0.502189,0.094606,0.065878,0.019990,0.036897,0.098815,1
19,0.240526,1.222460,0,0.076727,0.032637,0.575319,0.050343,0.173043,0.011437,0.017341,0.063153,1
19,-0.425840,0.747073,0,0.136207,0.113764,0.327464,0.099552,0.202078,0.062052,0.055519,0.003365,1
19,-0.234268,1.059567,0,0.092938,0.060941,0.441526,0.062669,0.277913,0.027070,0.027701,0.009241,1
19,-0.303807,0.840546,0,0.127083,0.093641,0.381177,0.090901,0.207927,0.046967,0.046254,0.006051,1
19,-0.218416,0.973256,0,0.107970,0.071552,0.432948,0.074644,0.236251,0.032845,0.034364,0.009426,1
19,-0.196036,0.881180,0,0.124734,0.083227,0.418035,0.088578,0.193753,0.039493,0.042508,0.009673,1
19,0.126408,0.997016,0,0.112037,0.055640,0.517309,0.077984,0.146184,0.022424,0.031505,0.036918,1
19,0.219130,1.371035,0,0.057760,0.024010,0.580799,0.036314,0.220757,0.007935,0.011639,0.060787,1
19,-0.276656,0.545384,0,0.174052,0.135956,0.290236,0.135441,0.102547,0.077022,0.079940,0.004805,1
19,-0.134595,0.829904,0,0.135871,0.087430,0.417561,0.098127,0.160247,0.041549,0.047391,0.011823,1
19,0.060582,0.779377,0,0.149503,0.083147,0.437480,0.110360,0.106535,0.037766,0.051221,0.023988,1
19,-0.191576,0.769175,0,0.144150,0.098807,0.386015,0.105667,0.153510,0.049203,0.053753,0.008895,1
19,-0.450693,1.507571,0,0.030293,0.020981,0.334608,0.017852,0.577743,0.008232,0.006689,0.003602,1
19,0.200894,1.267365,0,0.070630,0.030656,0.573554,0.045689,0.197836,0.010676,0.015575,0.055384,1
19,-0.377333,0.681820,0,0.149268,0.121976,0.318825,0.111334,0.164189,0.067347,0.063234,0.003826,1
19,0.038506,1.072834,0,0.098354,0.051410,0.516622,0.066782,0.191850,0.020653,0.026700,0.027631,1
19,0.001459,0.735939,0,0.155851,0.092057,0.411231,0.116194,0.106563,0.043511,0.056322,0.018271,1
19,-0.043556,1.031262,0,0.103631,0.058590,0.489643,0.070967,0.203046,0.024668,0.029836,0.019620,1
19,0.169276,0.679476,0,0.167617,0.087649,0.413055,0.127807,0.071187,0.040079,0.060286,0.032321,1
19,0.102485,0.551040,0,0.187066,0.106998,0.349553,0.147509,0.058346,0.053014,0.076242,0.021272,1
19,0.435699,0.956744,0,0.114193,0.044522,0.528575,0.081371,0.076468,0.016409,0.030216,0.108246,1
19,-0.209213,1.111431,0,0.085580,0.054205,0.454396,0.056925,0.290844,0.023325,0.024266,0.010458,1
19,-0.281403,0.747115,0,0.143867,0.106772,0.359679,0.105746,0.166349,0.055392,0.056129,0.006067,1
19,-0.117110,0.821046,0,0.137988,0.087744,0.418544,0.099974,0.153353,0.041609,0.048223,0.012565,1
19,0.054190,1.447766,0,0.047893,0.022311,0.537546,0.029276,0.313524,0.007546,0.009529,0.032375,1
19,-0.659450,0.725056,1,0.124485,0.126621,0.268785,0.090718,0.257077,0.075630,0.055449,0.001235,1
19,-0.497698,0.202407,1,0.187599,0.192803,0.147700,0.159412,0.052176,0.137352,0.121878,0.001079,1
19,-0.213377,0.698992,1,0.154771,0.110084,0.357715,0.115621,0.135747,0.056985,0.061520,0.007556,1
19,-0.923014,0.689271,1,0.109723,0.139812,0.205282,0.079941,0.317390,0.092969,0.054504,0.000379,1
19,-0.253995,0.862581,1,0.125572,0.088301,0.399073,0.089439,0.202748,0.043106,0.044218,0.007544,1
19,-0.931696,0.215720,1,0.152366,0.222510,0.109583,0.126816,0.093691,0.183176,0.111677,0.000181,1
19,-0.473479,0.444812,1,0.173593,0.163713,0.224151,0.137901,0.103082,0.103839,0.091864,0.001856,1
19,-0.858712,0.364730,1,0.150888,0.199310,0.149418,0.120766,0.133778,0.149724,0.095791,0.000325,1
19,-0.892694,0.845225,1,0.089003,0.106022,0.229836,0.062131,0.408861,0.065091,0.038573,0.000484,1
19,-1.294256,0.930275,1,0.050600,0.081789,0.139129,0.033948,0.615778,0.055575,0.023106,0.000075,1
19,-0.562445,0.871502,1,0.107457,0.097009,0.319886,0.075428,0.304379,0.052495,0.041244,0.002102,1
19,-0.943122,0.421488,1,0.139361,0.194209,0.151225,0.109408,0.172408,0.146483,0.086657,0.000249,1
19,-0.276476,0.250494,1,0.200775,0.169948,0.184877,0.169776,0.044668,0.109757,0.117290,0.002910,1
19,-0.351280,0.872686,1,0.119260,0.090558,0.376768,0.084380,0.235508,0.045520,0.042896,0.005110,1
19,-1.343361,0.714480,1,0.073201,0.130642,0.128612,0.052091,0.475555,0.099385,0.040459,0.000056,1
19,-1.158954,0.659474,1,0.094637,0.147450,0.156444,0.068892,0.372886,0.107827,0.051735,0.000128,1
19,-0.081640,0.148778,1,0.216720,0.160826,0.171387,0.190032,0.024616,0.101570,0.129677,0.005172,1
19,-0.776332,0.404883,1,0.154570,0.188791,0.169693,0.122716,0.135722,0.135389,0.092626,0.000494,1
19,-1.203668,1.146364,1,0.033483,0.047379,0.145788,0.021212,0.711215,0.028341,0.012471,0.000111,1
19,-0.703010,0.378576,1,0.162488,0.188257,0.172567,0.130335,0.115249,0.133164,0.097297,0.000643,1
19,-0.529820,0.597128,1,0.152039,0.144033,0.262765,0.115449,0.164533,0.087061,0.072278,0.001842,1
19,-0.849601,0.758860,1,0.105262,0.123936,0.231104,0.075418,0.337515,0.077893,0.048315,0.000556,1
19,-0.960896,0.134461,1,0.151752,0.232059,0.091937,0.129083,0.075046,0.200080,0.119907,0.000136,1
19,-0.362517,0.450140,1,0.180181,0.154958,0.242326,0.143542,0.089904,0.094352,0.091799,0.002939,1
19,-1.047810,1.025885,1,0.053825,0.069288,0.191779,0.035492,0.586847,0.041426,0.021098,0.000245,1
19,-0.589093,0.417887,0,0.167942,0.175374,0.199089,0.133821,0.111405,0.117180,0.094085,0.001104,1
19,-1.545740,0.587850,0,0.072461,0.157967,0.093404,0.053016,0.439540,0.136375,0.047217,0.000020,1
19,-1.080079,0.325682,0,0.134606,0.215376,0.116060,0.107987,0.153753,0.177762,0.094340,0.000117,1
19,-1.117156,0.349635,0,0.129882,0.212820,0.116349,0.103346,0.171182,0.176041,0.090275,0.000104,1
19,-1.226666,-0.269379,0,0.123261,0.261550,0.030816,0.116271,0.025427,0.295902,0.146757,0.000017,0
19,-1.355131,-0.371719,0,0.109695,0.265875,0.021555,0.105968,0.020149,0.329137,0.147613,0.000008,0
19,-0.791231,0.051844,0,0.166439,0.226593,0.089386,0.145877,0.046746,0.191093,0.133634,0.000232,0
19,-0.428593,0.298643,0,0.188110,0.177969,0.183166,0.155991,0.063799,0.118598,0.110641,0.001725,1
19,-0.716718,0.296514,0,0.166702,0.199740,0.149518,0.136770,0.092336,0.147234,0.107177,0.000524,1
19,-0.494728,-0.234444,0,0.183957,0.212483,0.060136,0.176818,0.012032,0.183625,0.170537,0.000412,0
19,-1.213483,-0.445461,0,0.117170,0.258068,0.020621,0.116209,0.013210,0.314293,0.160417,0.000012,0
19,-1.025894,0.384097,0,0.135310,0.203841,0.133167,0.107005,0.170690,0.160877,0.088947,0.000164,1
19,-1.691401,0.572665,0,0.063444,0.156455,0.076256,0.046353,0.470706,0.143030,0.043745,0.000010,1
19,-0.726408,0.082021,0,0.171766,0.219952,0.099759,0.149650,0.047653,0.178952,0.131941,0.000326,0
19,-1.312141,0.073976,0,0.122662,0.254158,0.059833,0.104684,0.091116,0.254266,0.113256,0.000026,1
19,-0.275952,-0.084807,0,0.205396,0.190439,0.096287,0.190901,0.015091,0.142733,0.157721,0.001433,0
19,-1.279270,0.112475,0,0.125048,0.249593,0.066503,0.105704,0.099658,0.242680,0.110780,0.000033,1
19,-1.811009,-0.261043,0,0.081584,0.278549,0.017712,0.075041,0.047452,0.384503,0.115159,0.000001,0
19,-1.132888,0.070582,0,0.137690,0.246621,0.070017,0.118450,0.074215,0.232205,0.120746,0.000057,0
19,-0.263921,-0.274406,0,0.200390,0.193748,0.064333,0.196562,0.007711,0.157324,0.178967,0.000965,0
19,-0.926829,0.353567,0,0.145945,0.204448,0.138734,0.116866,0.140281,0.158037,0.095450,0.000239,1
19,-1.001359,-0.500725,0,0.130707,0.245709,0.021795,0.132767,0.008513,0.284932,0.175553,0.000025,0
19,-0.975948,0.008039,0,0.150707,0.241507,0.070494,0.132766,0.050390,0.221415,0.132624,0.000097,0
19,-0.973304,-0.096378,0,0.149158,0.245402,0.056578,0.135339,0.035169,0.235458,0.142819,0.000077,0
19,-1.221861,0.297254,0,0.123976,0.224491,0.097151,0.099704,0.164689,0.197098,0.092831,0.000060,1
19,-0.764557,-0.795469,1,0.132600,0.222582,0.013020,0.147718,0.002168,0.271045,0.210835,0.000032,0
19,-0.834340,-0.801678,1,0.127133,0.226321,0.012098,0.141488,0.002298,0.283131,0.207509,0.000023,0
19,-1.013054,-0.536587,1,0.128019,0.245359,0.019797,0.131297,0.007558,0.290272,0.177677,0.000022,0
19,-1.037378,-0.288726,1,0.137545,0.251324,0.034809,0.131424,0.019196,0.268567,0.157098,0.000037,0
19,-0.631192,-0.533897,1,0.157984,0.221404,0.027234,0.164345,0.004867,0.229169,0.194886,0.000111,0
19,-0.875684,-0.618816,1,0.134190,0.235071,0.018249,0.141612,0.004763,0.275035,0.191048,0.000032,0
19,-0.819281,-0.529528,1,0.143385,0.234081,0.023700,0.147882,0.006201,0.258121,0.186581,0.000051,0
19,-0.810676,-0.482869,1,0.146545,0.234556,0.026670,0.149216,0.007284,0.252579,0.183091,0.000059,0
19,-0.853497,-0.296217,1,0.152140,0.239666,0.039859,0.146729,0.015079,0.241088,0.165361,0.000079,0
19,-0.634883,-0.791008,1,0.142500,0.214869,0.014622,0.159354,0.001890,0.249651,0.217057,0.000056,0
19,-0.716746,-0.967430,1,0.126059,0.213264,0.008868,0.147680,0.001076,0.275719,0.227309,0.000025,0
19,-0.618279,-1.079422,1,0.126310,0.203275,0.007283,0.153310,0.000628,0.266944,0.242222,0.000028,0
19,-0.857972,-0.489451,1,0.142463,0.237441,0.025261,0.145060,0.007518,0.260677,0.181532,0.000048,0
19,-0.128781,-0.900625,1,0.172896,0.177570,0.016312,0.203400,0.000666,0.181745,0.247062,0.000349,0
19,-0.831660,-0.560203,1,0.140763,0.234090,0.021799,0.146367,0.005620,0.262800,0.188516,0.000044,0
19,-0.447302,-0.772792,1,0.157769,0.203045,0.017667,0.176819,0.001608,0.219272,0.223691,0.000130,0
19,-0.602775,-1.064640,1,0.128262,0.202994,0.007651,0.155125,0.000652,0.263409,0.241876,0.000031,0
19,-0.996087,-0.469406,1,0.132660,0.246194,0.023594,0.133594,0.009494,0.281033,0.173403,0.000028,0
19,-0.940828,-0.256724,1,0.146649,0.245460,0.040631,0.139391,0.019254,0.250080,0.158476,0.000060,0
19,-0.342944,-0.566866,1,0.178730,0.199660,0.031166,0.189790,0.003002,0.189762,0.207551,0.000339,0
19,-0.947015,-0.281595,1,0.145141,0.245832,0.038184,0.138895,0.017742,0.253788,0.160363,0.000055,0
19,-0.926404,-0.675048,1,0.127326,0.236090,0.015251,0.136244,0.004098,0.288244,0.192725,0.000022,0
19,-0.293940,-0.914220,1,0.159931,0.188709,0.014040,0.187654,0.000784,0.205772,0.242940,0.000170,0
19,-0.772554,-0.306057,1,0.158313,0.234043,0.041562,0.153593,0.013208,0.229918,0.169256,0.000108,0
19,-1.233481,-1.122381,1,0.084711,0.228137,0.003794,0.101595,0.001058,0.377995,0.202708,0.000002,0
19,-0.251212,-0.920252,0,0.162644,0.185625,0.014270,0.191481,0.000726,0.199967,0.245087,0.000200,0
19,0.030031,-0.704109,0,0.197973,0.169234,0.028963,0.221728,0.001110,0.150219,0.229667,0.001106,0
19,-0.107314,-0.895294,0,0.174822,0.176167,0.016768,0.205530,0.000661,0.178548,0.247117,0.000387,0
19,0.342449,-0.891156,0,0.206310,0.143748,0.022533,0.246568,0.000364,0.124420,0.253624,0.002433,0
19,0.091631,-0.960805,0,0.184277,0.160657,0.016346,0.222408,0.000398,0.156463,0.258714,0.000738,0
19,0.015582,-1.414657,0,0.146640,0.153988,0.005109,0.200534,0.000081,0.188394,0.305090,0.000164,0
19,-0.341126,-0.974576,0,0.152485,0.190108,0.011704,0.181650,0.000664,0.216447,0.246823,0.000119,0
19,0.322362,-1.168941,0,0.184186,0.140734,0.011435,0.237866,0.000134,0.138784,0.285762,0.001098,0
19,-0.662336,-0.990464,0,0.128533,0.209297,0.008760,0.151883,0.000925,0.268264,0.232307,0.000030,0
19,-0.191860,-0.586218,0,0.189166,0.187745,0.033048,0.203169,0.002296,0.170792,0.213183,0.000602,0
19,-0.171502,-1.144457,0,0.152978,0.173895,0.008731,0.192448,0.000284,0.201319,0.270191,0.000155,0
19,0.025688,-1.307585,0,0.154776,0.156552,0.006708,0.205450,0.000119,0.181990,0.294177,0.000227,0
19,-0.067889,-0.674448,0,0.192799,0.177113,0.029160,0.213316,0.001412,0.160513,0.224888,0.000800,0
19,-0.092272,-1.046044,0,0.165315,0.171461,0.011752,0.202907,0.000370,0.184855,0.263062,0.000278,0
