seed,epoch,token,sq0,sq1,sq2,sq3,N,p
1,102,1,5.79547552e-01,-1.28530530e-01,1.91252469e-01,1.59886615e-01,2.90254225e-01,1
1,103,0,4.73344092e-01,-1.64529836e-01,-3.93720261e-01,-1.66528916e-01,6.83771720e-02,1
1,103,1,5.80758976e-01,-1.32356134e-01,2.17042955e-01,1.74836499e-01,2.77123688e-01,1
1,104,0,4.63795375e-01,-1.70874864e-01,-4.24063956e-01,-1.77619146e-01,3.29255693e-02,1
1,104,1,5.81717234e-01,-1.37246338e-01,2.44318597e-01,1.90853987e-01,2.61114677e-01,1
1,105,0,5.46175638e-01,-1.79838377e-02,-5.84570317e-02,-3.34565888e-02,2.94094678e-01,1
1,105,1,5.82341498e-01,-1.43346758e-01,2.72890301e-01,2.07879298e-01,2.41986995e-01,1
1,106,0,5.21010716e-01,-5.12680492e-02,-8.81775414e-02,-3.16435839e-02,2.65303984e-01,1
1,106,1,5.50552540e-01,-1.65181937e-01,2.70430535e-01,2.28078804e-01,2.05240556e-01,1
1,107,0,5.17187474e-01,-6.67704067e-02,-1.10466993e-01,-4.02728352e-02,2.58116313e-01,1
1,107,1,5.38994714e-01,-1.67415450e-01,2.83835910e-01,2.43104038e-01,1.78880838e-01,1
1,108,0,5.17817683e-01,-7.69325992e-02,-1.32722566e-01,-5.25003246e-02,2.53682214e-01,1
1,108,1,5.30383453e-01,-1.67249138e-01,3.00830251e-01,2.58372437e-01,1.52023726e-01,1
1,109,0,5.20042452e-01,-8.47591919e-02,-1.56255026e-01,-6.70450073e-02,2.48717606e-01,1
1,109,1,5.21918017e-01,-1.67738218e-01,3.19466915e-01,2.74857159e-01,1.22928959e-01,1
1,110,0,5.22972482e-01,-9.15321144e-02,-1.81473628e-01,-8.34458782e-02,2.41982452e-01,1
1,110,1,5.12764110e-01,-1.69550477e-01,3.39309648e-01,2.92874979e-01,9.07676065e-02,1
1,111,0,5.26209634e-01,-9.80036436e-02,-2.08498746e-01,-1.01425383e-01,2.32742457e-01,1
1,111,1,5.02596515e-01,-1.72784609e-01,3.60284373e-01,3.12560039e-01,5.49591707e-02,1
1,112,0,5.29493642e-01,-1.04721272e-01,-2.37291569e-01,-1.20719318e-01,2.20449619e-01,1
1,112,1,4.91257052e-01,-1.77425473e-01,3.82378547e-01,3.33960078e-01,1.50706032e-02,1
1,113,0,5.32608501e-01,-1.12124122e-01,-2.67675982e-01,-1.41022608e-01,2.04705827e-01,1
1,113,1,5.93551182e-01,-9.87765635e-02,9.27409594e-02,8.79730778e-02,3.45719667e-01,1
1,114,0,5.09049241e-01,-1.35901423e-01,-2.86936768e-01,-1.35765500e-01,1.76835347e-01,1
1,114,1,5.77868208e-01,-1.16346560e-01,1.08202520e-01,1.09097587e-01,3.23858120e-01,1
1,115,0,4.99382239e-01,-1.44906468e-01,-3.08697403e-01,-1.42147533e-01,1.54880497e-01,1
1,115,1,5.76736544e-01,-1.20341540e-01,1.29182768e-01,1.23174888e-01,3.15246887e-01,1
1,116,0,4.91445298e-01,-1.51017110e-01,-3.32881410e-01,-1.51356064e-01,1.30605958e-01,1
1,116,1,5.78047099e-01,-1.22481694e-01,1.52709541e-01,1.37010784e-01,3.07048056e-01,1
1,117,0,4.83187166e-01,-1.56701005e-01,-3.59511090e-01,-1.61838858e-01,1.02585002e-01,1
1,117,1,5.79765523e-01,-1.25008769e-01,1.78228663e-01,1.51747940e-01,2.96962360e-01,1
1,118,0,4.74036428e-01,-1.62733889e-01,-3.88595376e-01,-1.73159214e-01,7.02023744e-02,1
1,118,1,5.81351726e-01,-1.28523737e-01,2.05544250e-01,1.67645537e-01,2.84134716e-01,1
1,119,0,4.63772427e-01,-1.69468939e-01,-4.20077899e-01,-1.85120357e-01,3.30695977e-02,1
1,119,1,5.82614190e-01,-1.33252743e-01,2.34484589e-01,1.84723177e-01,2.68089914e-01,1
1,120,0,5.46175638e-01,-1.79838377e-02,-5.84570317e-02,-3.34565888e-02,2.94094678e-01,1
1,120,1,5.83457202e-01,-1.39334927e-01,2.64807867e-01,2.02891562e-01,2.48548336e-01,1
1,121,0,5.18570690e-01,-5.33299241e-02,-8.94195866e-02,-3.20070804e-02,2.62739326e-01,1
1,121,1,5.48946566e-01,-1.63020671e-01,2.62225196e-01,2.23789944e-01,2.09074079e-01,1
1,122,0,5.16180844e-01,-6.75512854e-02,-1.12137622e-01,-4.24415914e-02,2.56629705e-01,1
1,122,1,5.38541474e-01,-1.63410808e-01,2.77804144e-01,2.39083904e-01,1.82393755e-01,1
1,123,0,5.17592403e-01,-7.69057749e-02,-1.35455356e-01,-5.63071633e-02,2.52297743e-01,1
1,123,1,5.30175715e-01,-1.62720588e-01,2.96345941e-01,2.55120644e-01,1.54656819e-01,1
1,124,0,5.20254041e-01,-8.42746003e-02,-1.60462326e-01,-7.24800808e-02,2.46764956e-01,1
1,124,1,5.21424416e-01,-1.63383151e-01,3.16312678e-01,2.72678325e-01,1.24170296e-01,1
1,125,0,5.23418731e-01,-9.08529398e-02,-1.87440115e-01,-9.05533600e-02,2.38887717e-01,1
