seed,epoch,token,prevP,newP,normBefore,normAfter,sq0_at,sq1_at,sq2_at,sq3_at
13,453,0,1,1,-6.03596253e-02,2.88204523e-01,4.15526045e-01,-9.61722017e-02,-4.76121875e-01,1.24814150e-01
13,454,1,1,1,-7.24529898e-03,2.32415614e-01,3.59504503e-01,-1.47853336e-01,3.75278759e-01,-1.32345188e-01
13,460,0,1,1,-5.21844760e-02,2.88204523e-01,3.85186215e-01,-9.48857243e-02,-4.46167352e-01,1.02425049e-01
13,462,1,1,1,-6.83432620e-02,2.32415614e-01,4.01044362e-01,-8.70986268e-02,4.64877293e-01,-1.43718877e-01
13,467,0,1,1,-8.74670059e-03,2.88204523e-01,4.03580889e-01,-1.05025787e-01,-4.14306364e-01,1.04904183e-01
13,469,1,1,1,-2.85010187e-02,2.32415614e-01,4.18853308e-01,-8.32798235e-02,4.37425704e-01,-1.39761921e-01
13,474,0,1,1,-3.15657980e-03,2.88204523e-01,4.07623643e-01,-1.05122500e-01,-4.10640771e-01,1.08344410e-01
13,476,1,1,1,-2.48159902e-02,2.32415614e-01,4.21755560e-01,-8.36669258e-02,4.35743181e-01,-1.40789836e-01
13,481,0,1,1,-7.11681817e-03,2.88204523e-01,4.05380251e-01,-1.05226263e-01,-4.12797285e-01,1.10095115e-01
13,483,1,1,1,-2.87017126e-02,2.32415614e-01,4.19477229e-01,-8.46531260e-02,4.37428255e-01,-1.43127675e-01
13,488,0,1,1,-1.12908544e-02,2.88204523e-01,4.03075184e-01,-1.05520918e-01,-4.15158964e-01,1.11973912e-01
13,490,1,1,1,-3.25606406e-02,2.32415614e-01,4.17154052e-01,-8.57708255e-02,4.39051401e-01,-1.45494486e-01
13,495,0,1,1,-1.53344431e-02,2.88204523e-01,4.00878307e-01,-1.05826250e-01,-4.17458582e-01,1.13865659e-01
13,497,1,1,1,-3.62110102e-02,2.32415614e-01,4.14840510e-01,-8.69442639e-02,4.40482607e-01,-1.47776984e-01
13,502,0,1,1,-1.91972198e-02,2.88204523e-01,3.98846958e-01,-1.06130358e-01,-4.19690429e-01,1.15757128e-01
13,504,1,1,1,-3.95959202e-02,2.32415614e-01,4.12584295e-01,-8.81619258e-02,4.41715745e-01,-1.49938142e-01
13,509,0,1,1,-2.28687814e-02,2.88204523e-01,3.97005443e-01,-1.06436742e-01,-4.21866435e-01,1.17641804e-01
13,511,1,1,1,-4.27023216e-02,2.32415614e-01,4.10406669e-01,-8.94211140e-02,4.42763483e-01,-1.51962460e-01
13,516,0,1,1,-2.63369538e-02,2.88204523e-01,3.95379494e-01,-1.06751400e-01,-4.23996562e-01,1.19518513e-01
13,518,1,1,1,-4.55185481e-02,2.32415614e-01,4.08334035e-01,-9.07179507e-02,4.43642337e-01,-1.53839057e-01
13,523,0,1,1,-2.95932898e-02,2.88204523e-01,3.93990822e-01,-1.07077575e-01,-4.26090410e-01,1.21386274e-01
13,525,1,1,1,-4.80403372e-02,2.32415614e-01,4.06392083e-01,-9.20455583e-02,4.44373744e-01,-1.55560993e-01
13,530,0,1,1,-3.26344096e-02,2.88204523e-01,3.92855720e-01,-1.07414181e-01,-4.28157442e-01,1.23243815e-01
13,532,1,1,1,-5.02718585e-02,2.32415614e-01,4.04604775e-01,-9.33929768e-02,4.44983924e-01,-1.57125548e-01
13,537,0,1,1,-3.54644108e-02,2.88204523e-01,3.91981787e-01,-1.07755018e-01,-4.30206945e-01,1.25089011e-01
13,539,1,1,1,-5.22281393e-02,2.32415614e-01,4.02991203e-01,-9.47448971e-02,4.45503379e-01,-1.58535118e-01
13,544,0,1,1,-3.80964138e-02,2.88204523e-01,3.91364891e-01,-1.08089320e-01,-4.32247471e-01,1.26918542e-01
13,546,1,1,1,-5.39364066e-02,2.32415614e-01,4.01562265e-01,-9.60824927e-02,4.45965433e-01,-1.59797801e-01
13,551,0,1,1,-4.05526845e-02,2.88204523e-01,3.90987285e-01,-1.08403716e-01,-4.34285943e-01,1.28727724e-01
13,553,1,1,1,-5.54356154e-02,2.32415614e-01,4.00317850e-01,-9.73855193e-02,4.46403804e-01,-1.60927249e-01
13,558,0,1,1,-4.28624748e-02,2.88204523e-01,3.90818635e-01,-1.08685112e-01,-4.36326779e-01,1.30510827e-01
13,560,1,1,1,-5.67730546e-02,2.32415614e-01,3.99246425e-01,-9.86350725e-02,4.46849663e-01,-1.61941405e-01
13,565,0,1,1,-4.50581394e-02,2.88204523e-01,3.90820037e-01,-1.08923361e-01,-4.38371484e-01,1.32261789e-01
13,567,1,1,1,-5.79987980e-02,2.32415614e-01,3.98327579e-01,-9.98159468e-02,4.47329172e-01,-1.62860348e-01
13,572,0,1,1,-4.71710682e-02,2.88204523e-01,3.90949426e-01,-1.09112748e-01,-4.40418909e-01,1.33974990e-01
13,574,1,1,1,-5.91600703e-02,2.32415614e-01,3.97536272e-01,-1.00917808e-01,4.47862218e-01,-1.63703988e-01
13,579,0,1,1,-4.92288672e-02,2.88204523e-01,3.91166230e-01,-1.09252035e-01,-4.42465961e-01,1.35645741e-01
13,581,1,1,1,-6.02974505e-02,2.32415614e-01,3.96846755e-01,-1.01935181e-01,4.48462379e-01,-1.64490343e-01
13,586,0,1,1,-5.12539713e-02,2.88204523e-01,3.91434482e-01,-1.09343554e-01,-4.44508433e-01,1.37270503e-01
13,588,1,1,1,-6.14431535e-02,2.32415614e-01,3.96235408e-01,-1.02866592e-01,4.49137739e-01,-1.65234617e-01
13,593,0,1,1,-5.32636110e-02,2.88204523e-01,3.91724003e-01,-1.09391940e-01,-4.46541671e-01,1.38846816e-01
13,595,1,1,1,-6.26212199e-02,2.32415614e-01,3.95681828e-01,-1.03713556e-01,4.49891939e-01,-1.65949011e-01
13,600,0,1,1,-5.52699071e-02,2.88204523e-01,3.92011241e-01,-1.09402839e-01,-4.48561061e-01,1.40373345e-01
13,602,1,1,1,-6.38480020e-02,2.32415614e-01,3.95170196e-01,-1.04479136e-01,4.50725568e-01,-1.66642846e-01
13,607,0,1,1,-5.72820991e-02,2.88204523e-01,3.92276408e-01,-1.09382392e-01,-4.50562116e-01,1.41849099e-01
13,609,1,1,1,-6.51352278e-02,2.32415614e-01,3.94685366e-01,-1.05168585e-01,4.51636020e-01,-1.67323348e-01
13,614,0,1,1,-5.93007984e-02,2.88204523e-01,3.92513651e-01,-1.09334424e-01,-4.52541446e-01,1.43276029e-01
13,616,1,1,1,-6.64837992e-02,2.32415614e-01,3.94230171e-01,-1.05781001e-01,4.52624174e-01,-1.67994655e-01
13,621,0,1,1,-6.13539719e-02,2.88204523e-01,3.92670179e-01,-1.09273343e-01,-4.54491621e-01,1.44643947e-01
13,623,1,1,1,-6.79244649e-02,2.32415614e-01,3.93723762e-01,-1.06355082e-01,4.53658770e-01,-1.68665320e-01
13,628,0,1,1,-6.32726430e-02,2.88204523e-01,3.93034958e-01,-1.09130659e-01,-4.56437210e-01,1.46026351e-01
13,630,1,1,1,-6.92751941e-02,2.32415614e-01,3.93682829e-01,-1.06642972e-01,4.54937688e-01,-1.69309739e-01
13,635,0,1,1,-6.63840021e-02,2.88204523e-01,3.91276102e-01,-1.09501215e-01,-4.58152514e-01,1.46859731e-01
13,637,1,1,1,-7.19154267e-02,2.32415614e-01,3.89841080e-01,-1.08748161e-01,4.54727119e-01,-1.70120262e-01
13,642,0,1,1,-5.92988025e-02,2.88204523e-01,4.08799829e-01,-1.03720053e-01,-4.62507567e-01,1.52514595e-01
13,644,1,1,1,-6.52901171e-02,2.32415614e-01,4.21873469e-01,-8.89435351e-02,4.71295332e-01,-1.70467018e-01
13,649,0,1,1,-1.42052152e-01,2.88204523e-01,3.15263622e-01,-8.29903159e-02,-4.78905851e-01,1.37767493e-01
13,649,1,1,1,-1.11204540e-02,2.32415614e-01,3.72539219e-01,-7.49846100e-02,3.67787705e-01,-1.42340507e-01
13,655,0,1,1,-2.32968443e-02,2.88204523e-01,3.93792465e-01,-9.26397497e-03,-4.05504041e-01,1.18413023e-01
13,655,1,1,1,-8.47396710e-03,2.32415614e-01,3.73252183e-01,-2.01426773e-02,3.58001749e-01,-1.41533157e-01
13,661,0,1,1,-2.00764549e-02,2.88204523e-01,3.91703611e-01,-1.49217200e-02,-3.99995184e-01,1.17195068e-01
13,661,1,1,1,-6.29971779e-03,2.32415614e-01,3.70907820e-01,-2.58937758e-02,3.53702014e-01,-1.39419158e-01
13,667,0,1,1,-1.57799521e-02,2.88204523e-01,3.92189441e-01,-1.84010463e-02,-3.95449926e-01,1.16406462e-01
13,667,1,1,1,-3.01355524e-03,2.32415614e-01,3.71354975e-01,-2.94048093e-02,3.50496533e-01,-1.37604126e-01
13,673,0,1,1,-1.09696054e-02,2.88204523e-01,3.93866862e-01,-2.08496527e-02,-3.91306813e-01,1.15820536e-01
13,674,1,1,1,-5.96547876e-02,2.32415614e-01,3.75068423e-01,-2.79398633e-02,4.17314870e-01,-1.64195142e-01
13,681,0,1,1,-9.42656719e-02,2.88204523e-01,4.08744578e-01,-8.39581254e-02,-4.90558258e-01,1.66551388e-01
13,681,1,1,1,-2.09579493e-02,2.32415614e-01,4.22076590e-01,-9.31177819e-02,4.28921874e-01,-1.54283972e-01
13,687,0,1,1,-1.22280271e-02,2.88204523e-01,3.94253522e-01,-2.04438521e-02,-3.92870640e-01,1.17194188e-01
13,687,1,1,1,-4.61217555e-05,2.32415614e-01,3.73805751e-01,-3.12099042e-02,3.49541355e-01,-1.36278247e-01
13,693,0,1,1,-7.21093821e-03,2.88204523e-01,3.96389071e-01,-2.23905554e-02,-3.88873220e-01,1.16679859e-01
13,694,1,1,1,-5.54633776e-02,2.32415614e-01,3.80647131e-01,-2.77533009e-02,4.17848743e-01,-1.62875074e-01
13,701,0,1,1,-9.21493557e-02,2.88204523e-01,4.09937976e-01,-8.13629304e-02,-4.88825580e-01,1.66937048e-01
13,701,1,1,1,-2.10330444e-02,2.32415614e-01,4.22592973e-01,-9.02396848e-02,4.28971779e-01,-1.54091787e-01
13,707,0,1,1,-8.62163860e-03,2.88204523e-01,3.96652823e-01,-2.19466894e-02,-3.90502286e-01,1.18087777e-01
13,708,1,1,1,-5.68757390e-02,2.32415614e-01,3.79809972e-01,-2.79320074e-02,4.18697819e-01,-1.63106367e-01
13,715,0,1,1,-9.36637820e-02,2.88204523e-01,4.10082823e-01,-8.06800811e-02,-4.89958497e-01,1.68171492e-01
13,715,1,1,1,-2.14384888e-02,2.32415614e-01,4.23515569e-01,-8.94770937e-02,4.30134331e-01,-1.54254769e-01
13,721,0,1,1,-1.00667581e-02,2.88204523e-01,3.96925914e-01,-2.14285984e-02,-3.92173117e-01,1.19483767e-01
13,722,1,1,1,-5.83432176e-02,2.32415614e-01,3.78837573e-01,-2.80764361e-02,4.19495117e-01,-1.63319494e-01
13,729,0,1,1,-9.50199225e-02,2.88204523e-01,4.10378917e-01,-8.00285680e-02,-4.91061805e-01,1.69392010e-01
13,729,1,1,1,-2.16393524e-02,2.32415614e-01,4.24651718e-01,-8.87422971e-02,4.31292940e-01,-1.54369779e-01
13,735,0,1,1,-1.15581592e-02,2.88204523e-01,3.97186980e-01,-2.08646718e-02,-3.93881464e-01,1.20865142e-01
13,736,1,1,1,-5.98807930e-02,2.32415614e-01,3.77724538e-01,-2.81972804e-02,4.20254342e-01,-1.63517566e-01
13,743,0,1,1,-9.62972411e-02,2.88204523e-01,4.10751013e-01,-7.94051751e-02,-4.92156327e-01,1.70590056e-01
13,743,1,1,1,-2.17077917e-02,2.32415614e-01,4.25935188e-01,-8.80254486e-02,4.32458510e-01,-1.54456119e-01
13,749,0,1,1,-1.30999118e-02,2.88204523e-01,3.97426360e-01,-2.02728047e-02,-3.95623826e-01,1.22230921e-01
13,749,1,1,1,-6.11256662e-05,2.32415614e-01,3.78310478e-01,-3.01597998e-02,3.54253913e-01,-1.36358797e-01
13,755,0,1,1,-8.18071896e-03,2.88204523e-01,3.99260033e-01,-2.21098871e-02,-3.91518631e-01,1.21619496e-01
13,756,1,1,1,-5.61715736e-02,2.32415614e-01,3.82832811e-01,-2.79160674e-02,4.20884995e-01,-1.62381225e-01
13,763,0,1,1,-9.48173919e-02,2.88204523e-01,4.11142674e-01,-7.71727501e-02,-4.90553319e-01,1.70788657e-01
13,763,1,1,1,-2.23492584e-02,2.32415614e-01,4.25687868e-01,-8.55353383e-02,4.32471020e-01,-1.54416741e-01
13,769,0,1,1,-9.79742481e-03,2.88204523e-01,3.99458909e-01,-2.14694313e-02,-3.93309020e-01,1.23019494e-01
13,770,1,1,1,-5.78241456e-02,2.32415614e-01,3.81537009e-01,-2.79903697e-02,4.21590423e-01,-1.62602617e-01
13,777,0,1,1,-9.64399774e-02,2.88204523e-01,4.11135919e-01,-7.66358524e-02,-4.91714017e-01,1.71939235e-01
13,777,1,1,1,-2.27076141e-02,2.32415614e-01,4.26551562e-01,-8.49426079e-02,4.33558885e-01,-1.54582627e-01
13,783,0,1,1,-1.14184564e-02,2.88204523e-01,3.99676520e-01,-2.07971656e-02,-3.95116137e-01,1.24400712e-01
13,784,1,1,1,-5.95017646e-02,2.32415614e-01,3.80138506e-01,-2.80421018e-02,4.22245583e-01,-1.62794580e-01
13,790,0,1,1,-2.61502972e-03,2.88204523e-01,4.81229448e-01,-4.56708882e-02,-4.55964188e-01,1.68461570e-01
13,791,1,1,1,-2.52678846e-02,2.32415614e-01,3.33785442e-01,-1.15281096e-01,3.60991970e-01,-1.40196771e-01
13,795,0,1,1,-3.86264764e-02,2.88204523e-01,3.52475990e-01,-4.31170516e-02,-3.88435541e-01,1.17655050e-01
13,797,1,1,1,-5.14797700e-02,2.32415614e-01,3.34340611e-01,-5.59470154e-02,3.78964221e-01,-1.50929129e-01
13,801,0,1,1,-6.32548717e-02,2.88204523e-01,3.41877160e-01,-5.32951660e-02,-4.07771912e-01,1.29218058e-01
13,803,1,1,1,-5.47952244e-02,2.32415614e-01,3.34324010e-01,-6.33950212e-02,3.83231529e-01,-1.54013934e-01
13,807,0,1,1,-5.99943992e-02,2.88204523e-01,3.48661854e-01,-5.15485701e-02,-4.08669633e-01,1.31171163e-01
13,809,1,1,1,-4.94120626e-02,2.32415614e-01,3.39341557e-01,-6.20536065e-02,3.80872564e-01,-1.52811958e-01
13,813,0,1,1,-5.41931932e-02,2.88204523e-01,3.56198167e-01,-4.84125006e-02,-4.07437310e-01,1.31942928e-01
13,815,1,1,1,-4.32632943e-02,2.32415614e-01,3.44529276e-01,-6.00315267e-02,3.77859873e-01,-1.50961641e-01
13,819,0,1,1,-4.79761962e-02,2.88204523e-01,3.63589562e-01,-4.54707557e-02,-4.05840327e-01,1.32418973e-01
13,821,1,1,1,-3.70498740e-02,2.32415614e-01,3.49802609e-01,-5.80928020e-02,3.74950431e-01,-1.48992237e-01
13,825,0,1,1,-4.14695597e-02,2.88204523e-01,3.70655310e-01,-4.30438149e-02,-4.03855262e-01,1.32697459e-01
13,827,1,1,1,-3.09786071e-02,2.32415614e-01,3.54880341e-01,-5.64234888e-02,3.72139800e-01,-1.47017833e-01
13,831,0,1,1,-3.48612685e-02,2.88204523e-01,3.77438349e-01,-4.09697974e-02,-4.01679955e-01,1.32863515e-01
13,833,1,1,1,-2.49775811e-02,2.32415614e-01,3.59954892e-01,-5.49174224e-02,3.69485113e-01,-1.45057851e-01
13,837,0,1,1,-2.81219340e-02,2.88204523e-01,3.83938682e-01,-3.92629508e-02,-3.99256413e-01,1.32916297e-01
13,839,1,1,1,-1.90792324e-02,2.32415614e-01,3.64953303e-01,-5.35939572e-02,3.66956420e-01,-1.43127370e-01
13,843,0,1,1,-2.13277973e-02,2.88204523e-01,3.90196288e-01,-3.78316297e-02,-3.96676918e-01,1.32889411e-01
13,845,1,1,1,-1.32435279e-02,2.32415614e-01,3.69955356e-01,-5.24022447e-02,3.64568617e-01,-1.41231060e-01
13,849,0,1,1,-1.44876610e-02,2.88204523e-01,3.96232034e-01,-3.66513080e-02,-3.93950157e-01,1.32793363e-01
13,851,1,1,1,-7.47461867e-03,2.32415614e-01,3.74947749e-01,-5.13371921e-02,3.62311934e-01,-1.39377194e-01
13,855,0,1,1,-7.64725220e-03,2.88204523e-01,4.02067159e-01,-3.56744244e-02,-3.91129515e-01,1.32648481e-01
13,857,1,1,1,-1.76579256e-03,2.32415614e-01,3.79944718e-01,-5.03787141e-02,3.60188192e-01,-1.37572753e-01
13,861,0,1,1,-8.40476676e-04,2.88204523e-01,4.07712441e-01,-3.48718690e-02,-3.88249775e-01,1.32469131e-01
13,864,1,1,1,-4.11082451e-02,2.32415614e-01,4.61877934e-01,-1.57244341e-02,4.73880848e-01,-1.73561719e-01
13,869,0,1,1,-7.38880705e-02,2.88204523e-01,4.27590201e-01,-5.34288985e-02,-4.79246563e-01,1.72912782e-01
13,871,1,1,1,-3.19463341e-02,2.32415614e-01,4.22609751e-01,-6.71218436e-02,4.36292311e-01,-1.57161374e-01
13,877,0,1,1,-1.08978734e-01,2.88204523e-01,4.10954711e-01,-6.05675573e-02,-5.00074407e-01,1.77359875e-01
13,878,1,1,1,-2.21314835e-02,2.32415614e-01,4.18121014e-01,-7.21219202e-02,4.23046419e-01,-1.52282516e-01
13,884,0,1,1,-3.55602044e-02,2.88204523e-01,4.21377967e-01,-4.99371207e-02,-4.37725144e-01,1.54951638e-01
13,885,1,1,1,-2.26236517e-02,2.32415614e-01,4.38025132e-01,-4.82221978e-02,4.38204212e-01,-1.57455128e-01
13,892,0,1,1,-2.48283948e-02,2.88204523e-01,4.87025957e-01,-4.67147819e-02,-4.81132815e-01,1.80876097e-01
13,893,1,1,1,-4.42568379e-02,2.32415614e-01,3.78764477e-01,-8.94278981e-02,4.15288419e-01,-1.52486868e-01
13,899,0,1,1,-1.00643262e-01,2.88204523e-01,3.99014831e-01,-3.40008555e-02,-4.83257752e-01,1.65753131e-01
13,900,1,1,1,-5.10322046e-02,2.32415614e-01,4.04422686e-01,-4.34876199e-02,4.36914276e-01,-1.59959375e-01
13,906,0,1,1,-1.94465689e-02,2.88204523e-01,4.32339909e-01,-5.46725676e-02,-4.30281863e-01,1.55598757e-01
13,907,1,1,1,-1.52051101e-02,2.32415614e-01,4.36776406e-01,-5.74168138e-02,4.31099463e-01,-1.53064310e-01
13,914,0,1,1,-4.75162107e-02,2.88204523e-01,4.83441786e-01,-4.39147954e-02,-4.98776744e-01,1.85425027e-01
13,915,1,1,1,-5.74065705e-02,2.32415614e-01,3.60754603e-01,-8.98927501e-02,4.15012757e-01,-1.52956111e-01
13,920,0,1,1,-1.45441638e-02,2.88204523e-01,4.98116405e-01,-1.93129518e-03,-4.82702505e-01,1.72238608e-01
13,922,1,1,1,-3.86535701e-02,2.32415614e-01,4.61013701e-01,-1.14821333e-02,4.71396594e-01,-1.70599803e-01
13,927,0,1,1,-9.85595838e-02,2.88204523e-01,3.78522511e-01,-5.25730507e-02,-4.67432514e-01,1.61584793e-01
13,928,1,1,1,-8.75022766e-03,2.32415614e-01,4.29603104e-01,-5.38348712e-02,4.17923434e-01,-1.46789820e-01
13,934,0,1,1,-2.92185699e-02,2.88204523e-01,4.20119420e-01,-5.99087904e-02,-4.30765699e-01,1.54106691e-01
13,935,1,1,1,-2.88321479e-02,2.32415614e-01,4.25749606e-01,-6.13743407e-02,4.36072557e-01,-1.53955867e-01
13,942,0,1,1,-6.07578711e-02,2.88204523e-01,4.65835505e-01,-5.29498024e-02,-4.97021080e-01,1.83123772e-01
13,943,1,1,1,-6.36448031e-02,2.32415614e-01,3.55471568e-01,-9.46828519e-02,4.19110012e-01,-1.52697346e-01
13,948,0,1,1,-3.10119651e-02,2.88204523e-01,4.88139844e-01,-4.60929126e-03,-4.89079445e-01,1.73536781e-01
13,949,1,1,1,-1.01184117e-02,2.32415614e-01,3.62892100e-01,-4.62897245e-02,3.55398062e-01,-1.32830884e-01
13,953,0,1,1,-1.91951421e-02,2.88204523e-01,3.75124071e-01,-2.91481765e-02,-3.80197239e-01,1.27329833e-01
13,955,1,1,1,-3.61907949e-02,2.32415614e-01,3.57303463e-01,-4.26327751e-02,3.81410985e-01,-1.42125909e-01
13,959,0,1,1,-4.34672749e-02,2.88204523e-01,3.66722966e-01,-3.60665801e-02,-4.00899691e-01,1.36136860e-01
13,961,1,1,1,-3.70905899e-02,2.32415614e-01,3.61598086e-01,-4.67950467e-02,3.86550163e-01,-1.43570589e-01
13,965,0,1,1,-3.70286785e-02,2.88204523e-01,3.72018517e-01,-3.75336139e-02,-3.97830570e-01,1.36257350e-01
13,967,1,1,1,-3.25153904e-02,2.32415614e-01,3.63506811e-01,-4.74776967e-02,3.83029565e-01,-1.42109382e-01
13,971,0,1,1,-3.12015574e-02,2.88204523e-01,3.79608065e-01,-3.54337189e-02,-3.97253660e-01,1.36926690e-01
13,973,1,1,1,-2.49636066e-02,2.32415614e-01,3.70176098e-01,-4.60528755e-02,3.80051512e-01,-1.40269975e-01
13,977,0,1,1,-2.35874361e-02,2.88204523e-01,3.86357310e-01,-3.46451771e-02,-3.94139368e-01,1.36798588e-01
13,979,1,1,1,-1.85342016e-02,2.32415614e-01,3.74778860e-01,-4.54281894e-02,3.76669285e-01,-1.38482366e-01
13,983,0,1,1,-1.65569417e-02,2.88204523e-01,3.93135339e-01,-3.35274235e-02,-3.91801625e-01,1.36849959e-01
13,985,1,1,1,-1.16381024e-02,2.32415614e-01,3.80343874e-01,-4.45764145e-02,3.73630274e-01,-1.36700547e-01
13,989,0,1,1,-9.12157480e-03,2.88204523e-01,3.99649980e-01,-3.28012832e-02,-3.88882390e-01,1.36704398e-01
13,991,1,1,1,-4.95907262e-03,2.32415614e-01,3.85627482e-01,-4.39479478e-02,3.70651228e-01,-1.34969319e-01
13,995,0,1,1,-1.75799901e-03,2.88204523e-01,4.06006294e-01,-3.21588468e-02,-3.85993105e-01,1.36537995e-01
13,998,1,1,1,-4.18930641e-02,2.32415614e-01,4.74986260e-01,-1.53427486e-02,4.87668554e-01,-1.72973388e-01
13,1003,0,1,1,-7.58184512e-02,2.88204523e-01,4.23104101e-01,-4.89165867e-02,-4.76393210e-01,1.74005384e-01
13,1005,1,1,1,-3.66536417e-02,2.32415614e-01,4.21291450e-01,-6.03295797e-02,4.40157842e-01,-1.55051154e-01
13,1011,0,1,1,-1.18274737e-01,2.88204523e-01,4.04425923e-01,-5.08798779e-02,-5.01658191e-01,1.81005207e-01
13,1012,1,1,1,-2.51549652e-02,2.32415614e-01,4.28547456e-01,-5.80181975e-02,4.34569616e-01,-1.52719505e-01
13,1018,0,1,1,-2.22517127e-02,2.88204523e-01,4.29623772e-01,-4.74710353e-02,-4.29261821e-01,1.57531222e-01
13,1019,1,1,1,-1.09281246e-02,2.32415614e-01,4.54992957e-01,-4.53038288e-02,4.42766362e-01,-1.54780817e-01
13,1026,0,1,1,-2.18688414e-02,2.88204523e-01,4.86052996e-01,-4.55756854e-02,-4.77016059e-01,1.80690840e-01
13,1027,1,1,1,-4.39195958e-02,2.32415614e-01,3.93864755e-01,-7.44999472e-02,4.26161870e-01,-1.51609180e-01
13,1033,0,1,1,-8.52589188e-02,2.88204523e-01,4.02627677e-01,-3.64764429e-02,-4.69403605e-01,1.68400569e-01
13,1034,1,1,1,-4.66685291e-02,2.32415614e-01,4.24366650e-01,-4.00653623e-02,4.50318216e-01,-1.59919731e-01
13,1041,0,1,1,-4.30790527e-02,2.88204523e-01,4.82280486e-01,-4.31302397e-02,-4.92878227e-01,1.86023629e-01
13,1042,1,1,1,-5.35675897e-02,2.32415614e-01,3.79739040e-01,-7.50429736e-02,4.24734063e-01,-1.51663284e-01
13,1048,0,1,1,-1.11588813e-01,2.88204523e-01,3.93780510e-01,-3.18675993e-02,-4.87326295e-01,1.73725443e-01
13,1049,1,1,1,-5.88232981e-02,2.32415614e-01,4.08975598e-01,-3.91551484e-02,4.49450375e-01,-1.60036944e-01
13,1055,0,1,1,-1.64814715e-02,2.88204523e-01,4.36954011e-01,-5.09678175e-02,-4.29487997e-01,1.59837600e-01
13,1056,1,1,1,-1.19221096e-02,2.32415614e-01,4.42182928e-01,-5.50836054e-02,4.33300041e-01,-1.50775096e-01
13,1062,0,1,1,-5.59745590e-03,2.88204523e-01,4.45497300e-01,-5.27344856e-02,-4.26069918e-01,1.59093214e-01
13,1063,1,1,1,-9.57485282e-03,2.32415614e-01,4.38949207e-01,-5.85774029e-02,4.28394486e-01,-1.48864822e-01
13,1069,0,1,1,-2.56704214e-02,2.88204523e-01,4.25965866e-01,-5.45333308e-02,-4.29862543e-01,1.59089340e-01
13,1070,1,1,1,-2.41238682e-02,2.32415614e-01,4.38379511e-01,-5.51107309e-02,4.42207159e-01,-1.54241644e-01
13,1077,0,1,1,-5.61609168e-02,2.88204523e-01,4.60455959e-01,-5.26010486e-02,-4.87324278e-01,1.82927649e-01
13,1078,1,1,1,-6.32445219e-02,2.32415614e-01,3.75133011e-01,-7.96776922e-02,4.32138047e-01,-1.53540030e-01
13,1084,0,1,1,-1.21863067e-01,2.88204523e-01,3.83054850e-01,-3.45098476e-02,-4.88918721e-01,1.75338242e-01
13,1084,1,1,1,-1.48609067e-02,2.32415614e-01,4.35879125e-01,-3.46825509e-02,4.28299718e-01,-1.50378687e-01
13,1091,0,1,1,-2.94049251e-02,2.88204523e-01,4.99608852e-01,4.44703506e-03,-4.96258488e-01,1.81000605e-01
13,1091,1,1,1,-1.63984371e-02,2.32415614e-01,4.98647936e-01,7.95958865e-04,4.85719139e-01,-1.70662686e-01
13,1098,0,1,1,-2.93257993e-02,2.88204523e-01,4.93413215e-01,3.39441582e-04,-4.90447816e-01,1.79564625e-01
13,1098,1,1,1,-1.61044455e-02,2.32415614e-01,4.92642140e-01,-3.45860044e-03,4.80044045e-01,-1.68435150e-01
13,1105,0,1,1,-3.03558514e-02,2.88204523e-01,4.87844557e-01,-3.52518311e-03,-4.86257986e-01,1.78644230e-01
13,1105,1,1,1,-1.71029685e-02,2.32415614e-01,4.87218690e-01,-7.46135281e-03,4.76126100e-01,-1.66867100e-01
13,1112,0,1,1,-3.22317902e-02,2.88204523e-01,4.83156775e-01,-7.10598650e-03,-4.83675571e-01,1.78271413e-01
13,1112,1,1,1,-1.90930838e-02,2.32415614e-01,4.82675832e-01,-1.11573649e-02,4.73982728e-01,-1.65933427e-01
13,1119,0,1,1,-3.48016159e-02,2.88204523e-01,4.79218183e-01,-1.04385705e-02,-4.82440504e-01,1.78358645e-01
13,1119,1,1,1,-2.18651807e-02,2.32415614e-01,4.78899010e-01,-1.45806652e-02,4.73311814e-01,-1.65523307e-01
13,1126,0,1,1,-3.80161583e-02,2.88204523e-01,4.75734437e-01,-1.35904696e-02,-4.82244448e-01,1.78785924e-01
13,1126,1,1,1,-2.53126102e-02,2.32415614e-01,4.75598239e-01,-1.78034856e-02,4.73738910e-01,-1.65513457e-01
13,1132,0,1,1,-2.58005910e-03,2.88204523e-01,3.97832546e-01,-3.18068861e-02,-3.77559161e-01,1.38966008e-01
13,1133,1,1,1,-5.52564269e-02,2.32415614e-01,4.04636193e-01,-3.11648525e-02,4.41954926e-01,-1.56952115e-01
13,1139,0,1,1,-1.37981726e-02,2.88204523e-01,4.84711554e-01,-3.47807857e-02,-4.67181174e-01,1.78030664e-01
13,1140,1,1,1,-4.90774043e-02,2.32415614e-01,3.31767553e-01,-6.82088432e-02,3.80873550e-01,-1.36875486e-01
13,1144,0,1,1,-3.44626573e-02,2.88204523e-01,3.51529066e-01,-4.21656413e-02,-3.75533274e-01,1.37069483e-01
13,1146,1,1,1,-5.03224943e-02,2.32415614e-01,3.47769013e-01,-4.87130283e-02,3.92280275e-01,-1.40552216e-01
13,1150,0,1,1,-5.23913391e-02,2.88204523e-01,3.48685044e-01,-4.66556423e-02,-3.93956698e-01,1.44732402e-01
