seed,epoch,entry,k_x,k_y
17,69,0,7.84116252e-02,3.75678378e-01
17,69,1,-4.36776643e-01,-1.78407831e-01
17,69,2,4.74101112e-01,5.28250763e-01
17,69,3,5.79681113e-01,-2.45211010e-01
17,70,0,7.58603828e-02,3.77056402e-01
17,70,1,-4.41247732e-01,-1.79019547e-01
17,70,2,4.76581097e-01,5.30373120e-01
17,70,3,5.86742305e-01,-2.46019872e-01
17,71,0,7.32132587e-02,3.78432342e-01
17,71,1,-4.45719413e-01,-1.79693375e-01
17,71,2,4.79215253e-01,5.32536012e-01
17,71,3,5.93879142e-01,-2.46791126e-01
17,72,0,7.04730790e-02,3.79808914e-01
17,72,1,-4.50185248e-01,-1.80430105e-01
17,72,2,4.82003954e-01,5.34736947e-01
17,72,3,6.01083863e-01,-2.47526423e-01
17,73,0,6.76432261e-02,3.81189343e-01
17,73,1,-4.54638941e-01,-1.81230339e-01
17,73,2,4.84946720e-01,5.36973302e-01
17,73,3,6.08348620e-01,-2.48227801e-01
17,74,0,6.47276397e-02,3.82577320e-01
17,74,1,-4.59074390e-01,-1.82094489e-01
17,74,2,4.88042212e-01,5.39242326e-01
17,74,3,6.15665519e-01,-2.48897621e-01
17,75,0,6.17308111e-02,3.83976948e-01
17,75,1,-4.63485724e-01,-1.83022771e-01
17,75,2,4.91288240e-01,5.41541148e-01
17,75,3,6.23026661e-01,-2.49538501e-01
17,76,0,5.86577690e-02,3.85392683e-01
17,76,1,-4.67867336e-01,-1.84015193e-01
17,76,2,4.94681795e-01,5.43866783e-01
17,76,3,6.30424174e-01,-2.50153242e-01
17,77,0,5.55140587e-02,3.86829259e-01
17,77,1,-4.72213918e-01,-1.85071537e-01
17,77,2,4.98219082e-01,5.46216136e-01
17,77,3,6.37850241e-01,-2.50744763e-01
17,78,0,5.23057144e-02,3.88291611e-01
17,78,1,-4.76520488e-01,-1.86191335e-01
17,78,2,5.01895574e-01,5.48586014e-01
17,78,3,6.45297125e-01,-2.51316040e-01
17,79,0,4.90392247e-02,3.89784794e-01
17,79,1,-4.80782407e-01,-1.87373838e-01
17,79,2,5.05706074e-01,5.50973133e-01
17,79,3,6.52757184e-01,-2.51870044e-01
17,80,0,4.57214935e-02,3.91313894e-01
17,80,1,-4.84995400e-01,-1.88617967e-01
17,80,2,5.09644786e-01,5.53374126e-01
17,80,3,6.60222880e-01,-2.52409695e-01
17,81,0,4.23597956e-02,3.92883935e-01
17,81,1,-4.89155565e-01,-1.89922263e-01
17,81,2,5.13705388e-01,5.55785552e-01
17,81,3,6.67686778e-01,-2.52937826e-01
17,82,0,3.89617292e-02,3.94499784e-01
17,82,1,-4.93259378e-01,-1.91284817e-01
17,82,2,5.17881116e-01,5.58203901e-01
17,82,3,6.75141541e-01,-2.53457148e-01
17,83,0,3.55351654e-02,3.96166049e-01
17,83,1,-4.97303689e-01,-1.92703186e-01
17,83,2,5.22164845e-01,5.60625596e-01
17,83,3,6.82579907e-01,-2.53970237e-01
17,84,0,3.20881959e-02,3.97886975e-01
17,84,1,-5.01285718e-01,-1.94174299e-01
17,84,2,5.26549171e-01,5.63046996e-01
17,84,3,6.89994668e-01,-2.54479523e-01
17,85,0,2.86290786e-02,3.99666326e-01
17,85,1,-5.05203038e-01,-1.95694339e-01
17,85,2,5.31026490e-01,5.65464389e-01
17,85,3,6.97378628e-01,-2.54987294e-01
17,86,0,2.51661826e-02,4.01507261e-01
17,86,1,-5.09053560e-01,-1.97258613e-01
17,86,2,5.35589073e-01,5.67873986e-01
17,86,3,7.04724558e-01,-2.55495709e-01
17,87,0,2.17079318e-02,4.03412199e-01
17,87,1,-5.12835502e-01,-1.98861408e-01
17,87,2,5.40229138e-01,5.70271914e-01
17,87,3,7.12025140e-01,-2.56006813e-01
17,88,0,1.82627481e-02,4.05382670e-01
17,88,1,-5.16547370e-01,-2.00495821e-01
17,88,2,5.44938908e-01,5.72654201e-01
17,88,3,7.19272906e-01,-2.56522568e-01
17,89,0,1.48389952e-02,4.07419147e-01
17,89,1,-5.20187924e-01,-2.02153596e-01
17,89,2,5.49710674e-01,5.75016761e-01
17,89,3,7.26460173e-01,-2.57044878e-01
17,90,0,1.14449240e-02,4.09520872e-01
17,90,1,-5.23756158e-01,-2.03824932e-01
17,90,2,5.54536839e-01,5.77355388e-01
17,90,3,7.33578974e-01,-2.57575624e-01
17,91,0,8.08862304e-03,4.11685667e-01
17,91,1,-5.27251276e-01,-2.05498314e-01
17,91,2,5.59409968e-01,5.79665742e-01
17,91,3,7.40621002e-01,-2.58116690e-01
17,92,0,4.77797737e-03,4.13909744e-01
17,92,1,-5.30672692e-01,-2.07160351e-01
17,92,2,5.64322828e-01,5.81943352e-01
17,92,3,7.47577568e-01,-2.58669988e-01
17,93,0,1.52064248e-03,4.16187525e-01
17,93,1,-5.34020033e-01,-2.08795636e-01
17,93,2,5.69268424e-01,5.84183625e-01
17,93,3,7.54439571e-01,-2.59237476e-01
17,94,0,-1.67596010e-03,4.18511487e-01
17,94,1,-5.37293181e-01,-2.10386674e-01
17,94,2,5.74240044e-01,5.86381869e-01
17,94,3,7.61197521e-01,-2.59821153e-01
17,95,0,-4.80461683e-03,4.20872052e-01
17,95,1,-5.40492335e-01,-2.11913866e-01
17,95,2,5.79231296e-01,5.88533340e-01
17,95,3,7.67841586e-01,-2.60423048e-01
17,96,0,-7.85825827e-03,4.23257549e-01
17,96,1,-5.43618104e-01,-2.13355592e-01
17,96,2,5.84236154e-01,5.90633304e-01
17,96,3,7.74361708e-01,-2.61045180e-01
17,97,0,-1.08298520e-02,4.25654263e-01
17,97,1,-5.46671644e-01,-2.14688402e-01
17,97,2,5.89249004e-01,5.92677121e-01
17,97,3,7.80747761e-01,-2.61689502e-01
17,98,0,-1.37122525e-02,4.28046603e-01
17,98,1,-5.49654803e-01,-2.15887335e-01
17,98,2,5.94264694e-01,5.94660355e-01
17,98,3,7.86989774e-01,-2.62357822e-01
17,99,0,-1.64980148e-02,4.30417376e-01
17,99,1,-5.52570292e-01,-2.16926346e-01
17,99,2,5.99278573e-01,5.96578893e-01
17,99,3,7.93078187e-01,-2.63051712e-01
17,100,0,-1.91791884e-02,4.32748190e-01
17,100,1,-5.55421843e-01,-2.17778855e-01
17,100,2,6.04286521e-01,5.98429073e-01
17,100,3,7.99004139e-01,-2.63772410e-01
17,101,0,-2.17471167e-02,4.35019939e-01
17,101,1,-5.58214336e-01,-2.18418363e-01
17,101,2,6.09284964e-01,6.00207808e-01
17,101,3,8.04759744e-01,-2.64520726e-01
17,102,0,-2.41922708e-02,4.37213358e-01
17,102,1,-5.60953872e-01,-2.18819125e-01
17,102,2,6.14270847e-01,6.01912700e-01
17,102,3,8.10338341e-01,-2.65296960e-01
17,103,0,-2.73230139e-02,4.38649047e-01
17,103,1,-5.63092224e-01,-2.18463378e-01
17,103,2,6.19315899e-01,6.03403516e-01
17,103,3,8.15703002e-01,-2.66186194e-01
17,104,0,-3.02510297e-02,4.40000776e-01
17,104,1,-5.65223225e-01,-2.17819044e-01
17,104,2,6.24351287e-01,6.04812579e-01
17,104,3,8.20879050e-01,-2.67102789e-01
17,105,0,-3.29657233e-02,4.41250419e-01
17,105,1,-5.67355597e-01,-2.16864930e-01
17,105,2,6.29375436e-01,6.06140316e-01
17,105,3,8.25864991e-01,-2.68045209e-01
17,106,0,-3.54560094e-02,4.42381226e-01
17,106,1,-5.69498566e-01,-2.15582790e-01
17,106,2,6.34386722e-01,6.07387929e-01
17,106,3,8.30660665e-01,-2.69011415e-01
17,107,0,-3.77105999e-02,4.43378209e-01
17,107,1,-5.71661546e-01,-2.13957838e-01
17,107,2,6.39383316e-01,6.08557359e-01
17,107,3,8.35267124e-01,-2.69998928e-01
17,108,0,-3.97183854e-02,4.44228422e-01
17,108,1,-5.73853788e-01,-2.11979187e-01
17,108,2,6.44363017e-01,6.09651229e-01
17,108,3,8.39686471e-01,-2.71004897e-01
17,109,0,-4.14688911e-02,4.44921170e-01
17,109,1,-5.76083993e-01,-2.09640232e-01
17,109,2,6.49323088e-01,6.10672776e-01
17,109,3,8.43921662e-01,-2.72026169e-01
17,110,0,-4.29527853e-02,4.45448136e-01
17,110,1,-5.78359920e-01,-2.06938956e-01
17,110,2,6.54260119e-01,6.11625768e-01
17,110,3,8.47976310e-01,-2.73059376e-01
17,111,0,-4.41624138e-02,4.45803453e-01
17,111,1,-5.80688017e-01,-2.03878184e-01
17,111,2,6.59169913e-01,6.12514422e-01
17,111,3,8.51854495e-01,-2.74101000e-01
17,112,0,-4.50923352e-02,4.45983744e-01
17,112,1,-5.83073086e-01,-2.00465768e-01
17,112,2,6.64047403e-01,6.13343326e-01
17,112,3,8.55560593e-01,-2.75147443e-01
17,113,0,-4.57398274e-02,4.45988120e-01
17,113,1,-5.85517995e-01,-1.96714695e-01
17,113,2,6.68886618e-01,6.14117356e-01
17,113,3,8.59099145e-01,-2.76195083e-01
17,114,0,-4.61053375e-02,4.45818159e-01
17,114,1,-5.88023471e-01,-1.92643086e-01
17,114,2,6.73680699e-01,6.14841591e-01
17,114,3,8.62474751e-01,-2.77240331e-01
17,115,0,-4.61928411e-02,4.45477848e-01
17,115,1,-5.90587976e-01,-1.88274077e-01
17,115,2,6.78421961e-01,6.15521242e-01
17,115,3,8.65692002e-01,-2.78279670e-01
17,116,0,-4.60100812e-02,4.44973486e-01
17,116,1,-5.93207680e-01,-1.83635522e-01
17,116,2,6.83102023e-01,6.16161563e-01
17,116,3,8.68755450e-01,-2.79309703e-01
17,117,0,-4.55686534e-02,4.44313544e-01
17,117,1,-5.95876550e-01,-1.78759528e-01
17,117,2,6.87711978e-01,6.16767768e-01
17,117,3,8.71669595e-01,-2.80327192e-01
17,118,0,-4.48839135e-02,4.43508447e-01
17,118,1,-5.98586545e-01,-1.73681774e-01
17,118,2,6.92242624e-01,6.17344951e-01
17,118,3,8.74438904e-01,-2.81329098e-01
17,119,0,-4.39746909e-02,4.42570306e-01
17,119,1,-6.01327931e-01,-1.68440641e-01
17,119,2,6.96684727e-01,6.17897996e-01
17,119,3,8.77067844e-01,-2.82312618e-01
17,120,0,-4.28628114e-02,4.41512564e-01
17,120,1,-6.04089683e-01,-1.63076175e-01
17,120,2,7.01029317e-01,6.18431493e-01
17,120,3,8.79560917e-01,-2.83275224e-01
17,121,0,-4.15724463e-02,4.40349594e-01
17,121,1,-6.06859965e-01,-1.57628932e-01
17,121,2,7.05267976e-01,6.18949669e-01
17,121,3,8.81922700e-01,-2.84214691e-01
17,122,0,-4.01293329e-02,4.39096257e-01
17,122,1,-6.09626635e-01,-1.52138787e-01
17,122,2,7.09393118e-01,6.19456318e-01
17,122,3,8.84157884e-01,-2.85129129e-01
17,123,0,-3.85599213e-02,4.37767453e-01
17,123,1,-6.12377754e-01,-1.46643787e-01
17,123,2,7.13398228e-01,6.19954760e-01
17,123,3,8.86271293e-01,-2.86016997e-01
17,124,0,-3.68905160e-02,4.36377683e-01
17,124,1,-6.15102051e-01,-1.41179136e-01
17,124,2,7.17278044e-01,6.20447811e-01
17,124,3,8.88267893e-01,-2.86877109e-01
17,125,0,-3.51464802e-02,4.34940684e-01
17,125,1,-6.17789300e-01,-1.35776391e-01
17,125,2,7.21028666e-01,6.20937781e-01
17,125,3,8.90152787e-01,-2.87708638e-01
17,126,0,-3.33515586e-02,4.33469117e-01
17,126,1,-6.20430607e-01,-1.30462899e-01
17,126,2,7.24647600e-01,6.21426486e-01
17,126,3,8.91931189e-01,-2.88511092e-01
17,127,0,-3.15273583e-02,4.31974368e-01
17,127,1,-6.23018574e-01,-1.25261505e-01
17,127,2,7.28133726e-01,6.21915286e-01
17,127,3,8.93608390e-01,-2.89284299e-01
17,128,0,-2.96930052e-02,4.30466422e-01
17,128,1,-6.25547366e-01,-1.20190515e-01
17,128,2,7.31487207e-01,6.22405125e-01
17,128,3,8.95189713e-01,-2.90028370e-01
17,129,0,-2.78649723e-02,4.28953838e-01
17,129,1,-6.28012673e-01,-1.15263867e-01
17,129,2,7.34709361e-01,6.22896593e-01
17,129,3,8.96680465e-01,-2.90743666e-01
17,130,0,-2.60570607e-02,4.27443783e-01
17,130,1,-6.30411607e-01,-1.10491474e-01
17,130,2,7.37802500e-01,6.23389982e-01
17,130,3,8.98085887e-01,-2.91430755e-01
17,131,0,-2.42805023e-02,4.25942126e-01
17,131,1,-6.32742548e-01,-1.05879664e-01
17,131,2,7.40769753e-01,6.23885340e-01
17,131,3,8.99411108e-01,-2.92090375e-01
17,132,0,-2.25441520e-02,4.24453565e-01
17,132,1,-6.35004957e-01,-1.01431688e-01
17,132,2,7.43614895e-01,6.24382532e-01
17,132,3,9.00661103e-01,-2.92723398e-01
17,133,0,-2.08547335e-02,4.22981769e-01
17,133,1,-6.37199189e-01,-9.71482315e-02
17,133,2,7.46342183e-01,6.24881284e-01
17,133,3,9.01840664e-01,-2.93330792e-01
17,134,0,-1.92171140e-02,4.21529524e-01
17,134,1,-6.39326305e-01,-9.30279073e-02
17,134,2,7.48956211e-01,6.25381225e-01
17,134,3,9.02954367e-01,-2.93913591e-01
17,135,0,-1.76345809e-02,4.20098881e-01
17,135,1,-6.41387904e-01,-8.90677081e-02
17,135,2,7.51461778e-01,6.25881922e-01
17,135,3,9.04006562e-01,-2.94472869e-01
17,136,0,-1.61091089e-02,4.18691280e-01
17,136,1,-6.43385975e-01,-8.52634038e-02
17,136,2,7.53863787e-01,6.26382904e-01
17,136,3,9.05001355e-01,-2.95009722e-01
17,137,0,-1.46416039e-02,4.17307673e-01
17,137,1,-6.45322772e-01,-8.16098805e-02
17,137,2,7.56167154e-01,6.26883690e-01
17,137,3,9.05942610e-01,-2.95525241e-01
17,138,0,-1.32321203e-02,4.15948618e-01
17,138,1,-6.47200707e-01,-7.81014225e-02
17,138,2,7.58376740e-01,6.27383799e-01
17,138,3,9.06833944e-01,-2.96020507e-01
17,139,0,-1.18800482e-02,4.14614365e-01
17,139,1,-6.49022275e-01,-7.47319403e-02
17,139,2,7.60497303e-01,6.27882764e-01
17,139,3,9.07678735e-01,-2.96496576e-01
17,140,0,-1.05842726e-02,4.13304931e-01
17,140,1,-6.50789987e-01,-7.14951523e-02
17,140,2,7.62533454e-01,6.28380138e-01
17,140,3,9.08480128e-01,-2.96954468e-01
17,141,0,-9.34330531e-03,4.12020146e-01
17,141,1,-6.52506325e-01,-6.83847245e-02
17,141,2,7.64489636e-01,6.28875504e-01
17,141,3,9.09241046e-01,-2.97395169e-01
17,142,0,-8.15539232e-03,4.10759709e-01
17,142,1,-6.54173708e-01,-6.53943775e-02
17,142,2,7.66370102e-01,6.29368473e-01
17,142,3,9.09964199e-01,-2.97819620e-01
17,143,0,-7.01860078e-03,4.09523219e-01
17,143,1,-6.55794467e-01,-6.25179642e-02
17,143,2,7.68178905e-01,6.29858690e-01
17,143,3,9.10652100e-01,-2.98228717e-01
17,144,0,-5.93088780e-03,4.08310204e-01
17,144,1,-6.57370833e-01,-5.97495268e-02
17,144,2,7.69919895e-01,6.30345830e-01
17,144,3,9.11307072e-01,-2.98623314e-01
17,145,0,-4.89015422e-03,4.07120145e-01
17,145,1,-6.58904928e-01,-5.70833339e-02
17,145,2,7.71596721e-01,6.30829601e-01
17,145,3,9.11931267e-01,-2.99004214e-01
17,146,0,-3.89428613e-03,4.05952491e-01
17,146,1,-6.60398756e-01,-5.45139061e-02
17,146,2,7.73212827e-01,6.31309741e-01
17,146,3,9.12526673e-01,-2.99372180e-01
17,147,0,-2.94118630e-03,4.04806674e-01
17,147,1,-6.61854212e-01,-5.20360286e-02
17,147,2,7.74771464e-01,6.31786020e-01
17,147,3,9.13095130e-01,-2.99727927e-01
17,148,0,-2.02879748e-03,4.03682117e-01
17,148,1,-6.63273074e-01,-4.96447580e-02
17,148,2,7.76275693e-01,6.32258233e-01
17,148,3,9.13638338e-01,-3.00072130e-01
17,149,0,-1.15511930e-03,4.02578244e-01
17,149,1,-6.64657015e-01,-4.73354212e-02
17,149,2,7.77728392e-01,6.32726203e-01
17,149,3,9.14157869e-01,-3.00405421e-01
17,150,0,-3.18220003e-04,4.01494484e-01
17,150,1,-6.66007603e-01,-4.51036113e-02
17,150,2,7.79132271e-01,6.33189774e-01
17,150,3,9.14655178e-01,-3.00728395e-01
17,151,0,4.83755773e-04,4.00430274e-01
17,151,1,-6.67326306e-01,-4.29451796e-02
17,151,2,7.80489872e-01,6.33648817e-01
17,151,3,9.15131613e-01,-3.01041609e-01
17,152,0,1.25258230e-03,3.99385065e-01
17,152,1,-6.68614504e-01,-4.08562261e-02
17,152,2,7.81803585e-01,6.34103221e-01
17,152,3,9.15588419e-01,-3.01345585e-01
17,153,0,1.98995046e-03,3.98358322e-01
17,153,1,-6.69873487e-01,-3.88330880e-02
17,153,2,7.83075653e-01,6.34552893e-01
17,153,3,9.16026753e-01,-3.01640811e-01
17,154,0,2.69746722e-03,3.97349523e-01
17,154,1,-6.71104467e-01,-3.68723281e-02
17,154,2,7.84308182e-01,6.34997759e-01
17,154,3,9.16447685e-01,-3.01927747e-01
17,155,0,3.37665643e-03,3.96358166e-01
17,155,1,-6.72308580e-01,-3.49707225e-02
17,155,2,7.85503150e-01,6.35437760e-01
17,155,3,9.16852211e-01,-3.02206820e-01
17,156,0,4.02896066e-03,3.95383761e-01
17,156,1,-6.73486893e-01,-3.31252482e-02
17,156,2,7.86662415e-01,6.35872851e-01
17,156,3,9.17241253e-01,-3.02478433e-01
17,157,0,4.65574362e-03,3.94425839e-01
17,157,1,-6.74640409e-01,-3.13330709e-02
17,157,2,7.87787720e-01,6.36303000e-01
17,157,3,9.17615669e-01,-3.02742961e-01
17,158,0,5.25829315e-03,3.93483944e-01
17,158,1,-6.75770073e-01,-2.95915333e-02
17,158,2,7.88880704e-01,6.36728186e-01
17,158,3,9.17976257e-01,-3.03000757e-01
17,159,0,5.83782448e-03,3.92557638e-01
17,159,1,-6.76876773e-01,-2.78981440e-02
17,159,2,7.89942908e-01,6.37148401e-01
17,159,3,9.18323761e-01,-3.03252152e-01
17,160,0,6.39548366e-03,3.91646499e-01
17,160,1,-6.77961348e-01,-2.62505661e-02
17,160,2,7.90975779e-01,6.37563643e-01
17,160,3,9.18658872e-01,-3.03497454e-01
17,161,0,6.93235108e-03,3.90750120e-01
17,161,1,-6.79024590e-01,-2.46466074e-02
17,161,2,7.91980680e-01,6.37973921e-01
17,161,3,9.18982235e-01,-3.03736953e-01
17,162,0,7.44944496e-03,3.89868108e-01
17,162,1,-6.80067246e-01,-2.30842107e-02
17,162,2,7.92958892e-01,6.38379249e-01
17,162,3,9.19294453e-01,-3.03970922e-01
17,163,0,7.94772486e-03,3.89000085e-01
17,163,1,-6.81090024e-01,-2.15614444e-02
17,163,2,7.93911622e-01,6.38779650e-01
17,163,3,9.19596088e-01,-3.04199616e-01
17,164,0,8.42809501e-03,3.88145687e-01
17,164,1,-6.82093596e-01,-2.00764943e-02
17,164,2,7.94840005e-01,6.39175152e-01
17,164,3,9.19887667e-01,-3.04423274e-01
17,165,0,8.89140761e-03,3.87304562e-01
17,165,1,-6.83078597e-01,-1.86276551e-02
17,165,2,7.95745113e-01,6.39565788e-01
17,165,3,9.20169681e-01,-3.04642121e-01
17,166,0,9.33846594e-03,3.86476373e-01
17,166,1,-6.84045632e-01,-1.72133238e-02
17,166,2,7.96627955e-01,6.39951597e-01
17,166,3,9.20442592e-01,-3.04856369e-01
17,167,0,9.77002734e-03,3.85660793e-01
17,167,1,-6.84995275e-01,-1.58319919e-02
17,167,2,7.97489484e-01,6.40332620e-01
17,167,3,9.20706831e-01,-3.05066218e-01
17,168,0,1.01868060e-02,3.84857508e-01
17,168,1,-6.85928073e-01,-1.44822393e-02
17,168,2,7.98330599e-01,6.40708903e-01
17,168,3,9.20962804e-01,-3.05271852e-01
17,169,0,1.05894758e-02,3.84066213e-01
17,169,1,-6.86844546e-01,-1.31627286e-02
17,169,2,7.99152149e-01,6.41080494e-01
17,169,3,9.21210891e-01,-3.05473450e-01
17,170,0,1.09786726e-02,3.83286615e-01
17,170,1,-6.87745191e-01,-1.18721990e-02
17,170,2,7.99954936e-01,6.41447446e-01
17,170,3,9.21451449e-01,-3.05671177e-01
17,171,0,1.13549968e-02,3.82518432e-01
17,171,1,-6.88630482e-01,-1.06094613e-02
17,171,2,8.00739719e-01,6.41809811e-01
17,171,3,9.21684816e-01,-3.05865189e-01
17,172,0,1.17190153e-02,3.81761389e-01
17,172,1,-6.89500871e-01,-9.37339350e-03
17,172,2,8.01507216e-01,6.42167645e-01
17,172,3,9.21911307e-01,-3.06055633e-01
17,173,0,1.20712642e-02,3.81015224e-01
17,173,1,-6.90356792e-01,-8.16293564e-03
17,173,2,8.02258106e-01,6.42521006e-01
17,173,3,9.22131221e-01,-3.06242649e-01
17,174,0,1.24122498e-02,3.80279681e-01
17,174,1,-6.91198659e-01,-6.97708624e-03
17,174,2,8.02993033e-01,6.42869951e-01
17,174,3,9.22344839e-01,-3.06426368e-01
17,175,0,1.27424514e-02,3.79554513e-01
17,175,1,-6.92026869e-01,-5.81489822e-03
17,175,2,8.03712606e-01,6.43214541e-01
17,175,3,9.22552426e-01,-3.06606914e-01
17,176,0,1.30623225e-02,3.78839481e-01
17,176,1,-6.92841803e-01,-4.67547540e-03
17,176,2,8.04417404e-01,6.43554835e-01
17,176,3,9.22754232e-01,-3.06784405e-01
17,177,0,1.33722923e-02,3.78134354e-01
17,177,1,-6.93643826e-01,-3.55796920e-03
17,177,2,8.05107976e-01,6.43890896e-01
17,177,3,9.22950494e-01,-3.06958952e-01
17,178,0,1.36727675e-02,3.77438909e-01
17,178,1,-6.94433288e-01,-2.46157555e-03
17,178,2,8.05784843e-01,6.44222784e-01
17,178,3,9.23141436e-01,-3.07130660e-01
17,179,0,1.39641335e-02,3.76752930e-01
17,179,1,-6.95210526e-01,-1.38553211e-03
17,179,2,8.06448499e-01,6.44550561e-01
17,179,3,9.23327269e-01,-3.07299628e-01
17,180,0,1.42467560e-02,3.76076206e-01
17,180,1,-6.95975863e-01,-3.29115582e-04
17,180,2,8.07099415e-01,6.44874289e-01
17,180,3,9.23508194e-01,-3.07465951e-01
17,181,0,1.45209816e-02,3.75408536e-01
17,181,1,-6.96729612e-01,7.08360736e-04
17,181,2,8.07738038e-01,6.45194030e-01
17,181,3,9.23684401e-01,-3.07629719e-01
17,182,0,1.47871396e-02,3.74749721e-01
17,182,1,-6.97472071e-01,1.72754920e-03
17,182,2,8.08364793e-01,6.45509846e-01
17,182,3,9.23856070e-01,-3.07791017e-01
17,183,0,1.50455426e-02,3.74099571e-01
17,183,1,-6.98203530e-01,2.72906995e-03
17,183,2,8.08980086e-01,6.45821798e-01
17,183,3,9.24023372e-01,-3.07949925e-01
17,184,0,1.52964878e-02,3.73457901e-01
17,184,1,-6.98924265e-01,3.71351289e-03
17,184,2,8.09584303e-01,6.46129948e-01
17,184,3,9.24186469e-01,-3.08106521e-01
17,185,0,1.55402577e-02,3.72824531e-01
17,185,1,-6.99634547e-01,4.68143949e-03
17,185,2,8.10177812e-01,6.46434357e-01
17,185,3,9.24345516e-01,-3.08260877e-01
17,186,0,1.57771209e-02,3.72199288e-01
17,186,1,-7.00334632e-01,5.63338452e-03
17,186,2,8.10760962e-01,6.46735085e-01
17,186,3,9.24500659e-01,-3.08413063e-01
17,187,0,1.60073332e-02,3.71582001e-01
17,187,1,-7.01024771e-01,6.56985760e-03
17,187,2,8.11334090e-01,6.47032191e-01
17,187,3,9.24652038e-01,-3.08563146e-01
17,188,0,1.62311382e-02,3.70972508e-01
17,188,1,-7.01705204e-01,7.49134473e-03
17,188,2,8.11897515e-01,6.47325736e-01
17,188,3,9.24799786e-01,-3.08711188e-01
17,189,0,1.64487678e-02,3.70370647e-01
17,189,1,-7.02376165e-01,8.39830962e-03
17,189,2,8.12451541e-01,6.47615777e-01
17,189,3,9.24944029e-01,-3.08857250e-01
17,190,0,1.66604433e-02,3.69776265e-01
17,190,1,-7.03037877e-01,9.29119500e-03
17,190,2,8.12996461e-01,6.47902373e-01
17,190,3,9.25084888e-01,-3.09001390e-01
17,191,0,1.68663755e-02,3.69189211e-01
17,191,1,-7.03690559e-01,1.01704238e-02
17,191,2,8.13532553e-01,6.48185580e-01
17,191,3,9.25222478e-01,-3.09143661e-01
17,192,0,1.70667657e-02,3.68609338e-01
17,192,1,-7.04334421e-01,1.10364003e-02
17,192,2,8.14060084e-01,6.48465456e-01
17,192,3,9.25356909e-01,-3.09284117e-01
17,193,0,1.72618060e-02,3.68036504e-01
17,193,1,-7.04969665e-01,1.18895111e-02
17,193,2,8.14579309e-01,6.48742055e-01
17,193,3,9.25488285e-01,-3.09422808e-01
17,194,0,1.74516798e-02,3.67470572e-01
17,194,1,-7.05596489e-01,1.27301262e-02
17,194,2,8.15090473e-01,6.49015433e-01
17,194,3,9.25616706e-01,-3.09559781e-01
17,195,0,1.76365625e-02,3.66911405e-01
17,195,1,-7.06215083e-01,1.35586000e-02
17,195,2,8.15593810e-01,6.49285644e-01
17,195,3,9.25742270e-01,-3.09695083e-01
17,196,0,1.78166216e-02,3.66358873e-01
17,196,1,-7.06825632e-01,1.43752717e-02
17,196,2,8.16089545e-01,6.49552741e-01
17,196,3,9.25865066e-01,-3.09828757e-01
17,197,0,1.79920174e-02,3.65812850e-01
17,197,1,-7.07428314e-01,1.51804667e-02
17,197,2,8.16577892e-01,6.49816776e-01
17,197,3,9.25985182e-01,-3.09960846e-01
17,198,0,1.81629033e-02,3.65273210e-01
17,198,1,-7.08023303e-01,1.59744969e-02
17,198,2,8.17059058e-01,6.50077801e-01
17,198,3,9.26102703e-01,-3.10091391e-01
17,199,0,1.83294260e-02,3.64739832e-01
17,199,1,-7.08610766e-01,1.67576619e-02
17,199,2,8.17533242e-01,6.50335867e-01
17,199,3,9.26217709e-01,-3.10220429e-01
17,200,0,1.84917261e-02,3.64212600e-01
17,200,1,-7.09190867e-01,1.75302488e-02
17,200,2,8.18000633e-01,6.50591022e-01
17,200,3,9.26330276e-01,-3.10347998e-01
17,201,0,1.86499384e-02,3.63691399e-01
17,201,1,-7.09763763e-01,1.82925338e-02
17,201,2,8.18461415e-01,6.50843317e-01
17,201,3,9.26440479e-01,-3.10474134e-01
17,202,0,1.88041919e-02,3.63176117e-01
17,202,1,-7.10329608e-01,1.90447821e-02
17,202,2,8.18915764e-01,6.51092799e-01
17,202,3,9.26548387e-01,-3.10598871e-01
17,203,0,1.89546104e-02,3.62666645e-01
17,203,1,-7.10888549e-01,1.97872488e-02
17,203,2,8.19363848e-01,6.51339515e-01
17,203,3,9.26654071e-01,-3.10722242e-01
17,204,0,1.91013127e-02,3.62162878e-01
17,204,1,-7.11440733e-01,2.05201793e-02
17,204,2,8.19805830e-01,6.51583512e-01
17,204,3,9.26757593e-01,-3.10844279e-01
17,205,0,1.92444127e-02,3.61664711e-01
17,205,1,-7.11986297e-01,2.12438096e-02
17,205,2,8.20241866e-01,6.51824835e-01
17,205,3,9.26859018e-01,-3.10965013e-01
17,206,0,1.93840199e-02,3.61172045e-01
17,206,1,-7.12525380e-01,2.19583671e-02
17,206,2,8.20672108e-01,6.52063530e-01
17,206,3,9.26958404e-01,-3.11084473e-01
17,207,0,1.95202393e-02,3.60684780e-01
17,207,1,-7.13058113e-01,2.26640708e-02
17,207,2,8.21096700e-01,6.52299639e-01
17,207,3,9.27055811e-01,-3.11202687e-01
17,208,0,1.96531720e-02,3.60202822e-01
17,208,1,-7.13584624e-01,2.33611316e-02
17,208,2,8.21515782e-01,6.52533205e-01
17,208,3,9.27151294e-01,-3.11319683e-01
17,209,0,1.97829149e-02,3.59726076e-01
17,209,1,-7.14105038e-01,2.40497531e-02
17,209,2,8.21929489e-01,6.52764272e-01
