seed,epoch,token,sq0,sq1,sq2,sq3,N,p
1,109,1,4.96004329e-01,1.48475131e-02,-5.05015325e-02,3.84704198e-02,2.42210365e-01,1
1,110,0,5.99745002e-01,8.68784608e-02,-1.92452450e-03,-3.05508220e-02,3.66304878e-01,1
1,110,1,4.96633691e-01,1.49810460e-02,-5.02908392e-02,3.82813796e-02,2.42874822e-01,1
1,111,0,5.99904843e-01,8.68894486e-02,-1.70960772e-03,-3.05431213e-02,3.66499791e-01,1
1,111,1,4.97270354e-01,1.51149834e-02,-5.00806047e-02,3.80912788e-02,2.43547255e-01,1
1,112,0,6.00066269e-01,8.69008121e-02,-1.49347061e-03,-3.05351915e-02,3.66696650e-01,1
1,112,1,4.97914411e-01,1.52493341e-02,-4.98708271e-02,3.79001077e-02,2.44227785e-01,1
1,113,0,6.00229299e-01,8.69125555e-02,-1.27609659e-03,-3.05270290e-02,3.66895476e-01,1
1,113,1,4.98565957e-01,1.53841072e-02,-4.96615045e-02,3.77078562e-02,2.44916537e-01,1
1,114,0,6.00393951e-01,8.69246830e-02,-1.05746878e-03,-3.05186301e-02,3.67096292e-01,1
1,114,1,4.99225090e-01,1.55193118e-02,-4.94526350e-02,3.75145142e-02,2.45613637e-01,1
1,115,0,6.00560244e-01,8.69371989e-02,-8.37569965e-04,-3.05099912e-02,3.67299122e-01,1
1,115,1,4.99891908e-01,1.56549574e-02,-4.92442166e-02,3.73200714e-02,2.46319217e-01,1
1,116,0,6.00728196e-01,8.69501076e-02,-6.16382576e-04,-3.05011083e-02,3.67503989e-01,1
1,116,1,5.00566515e-01,1.57910535e-02,-4.90362474e-02,3.71245172e-02,2.47033410e-01,1
1,117,0,6.00897827e-01,8.69634136e-02,-3.93888689e-04,-3.04919775e-02,3.67710918e-01,1
1,117,1,5.01249013e-01,1.59276099e-02,-4.88287257e-02,3.69278407e-02,2.47756352e-01,1
1,118,0,6.01069158e-01,8.69771216e-02,-1.70070017e-04,-3.04825949e-02,3.67919934e-01,1
1,118,1,5.01939510e-01,1.60646364e-02,-4.86216495e-02,3.67300310e-02,2.48488184e-01,1
